Date,Synthetic Pure VRP Proxy,Buy-and-Hold Equity,60/40,1/N Equity-Bond,HMM RV + Log VRP (full),HMM RV + Log VRP (partial 0.25),RSM RV + Raw VRP,ML Logistic Base,ML Logistic + VRP,ML Random Forest Base,ML Random Forest + VRP,ML Gradient Boosting Base,ML Gradient Boosting + VRP
2013-01-31,0.0001272474664052,0.0,0.0267967277180307,0.0280699628629265,0.7343649926527416,0.086842089111452,0.0685653174023157,0.006358869132711442,0.01548175561407028,0.15332709675356915,0.10748093518412172,0.04138396095973862,0.04870134865725073
2013-02-28,0.0111644926368827,0.0,0.0032554792222764,0.0033934256954639,0.0006197333334199,0.0588240099730407,0.2670066597776062,0.10214104499203436,0.09833539406352654,0.22778936935891325,0.15272886084684156,0.20822189408867064,0.19035474594314494
2013-03-31,0.0106559364353939,0.0,0.0173510337385676,0.0181395643512289,0.0025650635512519,0.042780752937222,0.195832338901591,0.031909693500005165,0.03263711200341746,0.1940068902290144,0.2263164020918773,0.006895439109922297,0.013857776106800834
2013-04-30,0.0076258414614911,0.0,0.0045032059987693,0.0046952445098101,0.0035897450798705,0.0294710512594456,0.0077409523452447,0.12166160122221692,0.12395796608675269,0.26139931008158523,0.31820892870919915,0.02667286581797823,0.040502319396183095
2013-05-31,0.0084404837924009,0.0,0.0208099068368595,0.0217713738428494,0.0263717935570149,0.0146457007146764,0.1766607315258492,0.09096167010537126,0.10153913472563225,0.5019111496727826,0.5092003784411419,0.5377347705259159,0.492541208814659
2013-06-30,0.0003285248008389,0.0,0.0011248362616357,0.0011719790818223,0.0260817704041791,0.0136330716836698,0.0212133699002581,0.08683671862387987,0.07486170115270663,0.44766434333457905,0.4536413158377819,0.5203293779057747,0.47372912397085076
2013-07-31,0.0049738088620202,0.0,0.0227823889171482,0.0238448305811885,0.1437823476377844,0.0259221843047681,0.3843121843542891,0.1502930056227183,0.16035286882779753,0.36300005163779137,0.33968665415306964,0.2785334280996743,0.23336622648707617
2013-08-31,0.0053185371447877,0.0,0.010657324825581,0.0110767865033574,0.1439503781604652,0.0123356328278312,0.0500987538761075,0.3209147043090246,0.3295441105280159,0.38822557183269213,0.3535145965957207,0.30568081790445945,0.25133200282343315
2013-09-30,0.0045741071952489,0.0,0.0095866117218052,0.0100060380438805,0.0003957402844965,0.0110568083926779,0.0485870445428713,0.1418762811312022,0.13950880184295955,0.2607168110841709,0.1562203841722245,0.16262881210586144,0.17137176858780978
2013-10-31,0.0034013045784029,0.0,0.0176803514283081,0.0184851209533731,0.0005753941032762,0.0067465034254209,0.3741329075199504,0.08362592630349774,0.08524836820910187,0.19188198662085676,0.12363592173921645,0.10271213051872952,0.1362518473204708
2013-11-30,0.0001227036540303,0.0,0.01517451508749,0.0158569159265455,0.0101818736672054,0.000521233395046,0.3165150237119888,0.01980839353241537,0.03298012299396902,0.0029624970635191428,0.2192121824979265,0.03779738101506691,0.013967423230002218
2013-12-31,0.0002005382966435,0.0,0.0149186404215349,0.0155887009023072,0.0100187737097914,0.0004402740356917,0.3254095117851289,0.015525941719749525,0.022673106723837932,0.027230588724054705,0.1753182422633599,0.0754431811233569,0.24774089559394086
2014-01-31,2.924164611887992e-06,0.0,0.0246856574358753,0.0255826588389539,0.0002390177854596,0.002855807876603,0.041372063753464,0.02083358427949311,0.02102546701408281,0.030914921407971585,0.008430512655840605,0.007395892476009358,0.12142638786683979
2014-02-28,0.0006047760516668,0.0,0.0194797012200566,0.0203740388101982,0.0074007218189149,0.0001020918140316,0.4091754107575331,0.15262794874938557,0.15053641412217988,0.2143586235983792,0.16886181476528606,0.08597023350676047,0.041461718274082626
2014-03-31,0.0010856645944449,0.0,0.0046718556868197,0.0048712575513316,0.0018649020013923,0.0036595369385863,0.7426827539544105,0.05798852242566532,0.04644267946733294,0.12603595919920707,0.00012455896787733067,0.07998067195744074,0.008101403685108588
2014-04-30,0.004024201548656,0.0,0.0006025263928261,0.0006275528847821,0.009119713737685,0.0012399938170778,0.5119655802241421,0.05262159078456308,0.060204327676686376,0.06865344334040646,0.00825956909572323,0.006226838416389491,0.1036537623903453
2014-05-31,0.0053150784107249,0.0,0.0053791389249497,0.0056095560846323,0.0083220255118243,0.0029106468890948,0.1138574312747522,0.03421117788476602,0.04596016685339377,0.04117982340763571,0.10708412394210365,0.1255207761357522,0.029062077590863877
2014-06-30,0.0011612185364031,0.0,0.0100634243587973,0.010504757422023,0.0086579182240544,0.0009133214482525,0.1115506250879272,0.1345406491117933,0.14575703016766406,0.0034447470390226442,0.10262173685369258,0.2555992084671439,0.3130635877089514
2014-07-31,0.0048899828382558,0.0,0.0052936946717916,0.0055081905583227,0.0002372276597795,0.0022880639120415,0.0036006162888895,0.021470095972064618,0.027056026836027813,0.010261167370138935,0.008572148068727747,0.28061825533007867,0.3196780144791349
2014-08-31,0.006396947517056,0.0,0.0130551013398185,0.0136361516752286,0.0004961031586292,0.0009672303707288,0.003878387835382,0.21513430694683366,0.2085876136897531,0.07847774786536266,0.08398612745445733,0.10743983720686501,0.20223465974482946
2014-09-30,0.0080214755901613,0.0,0.0037109971012554,0.003862635682595,0.0002680695747538,0.0028126894120992,0.23610927862977,0.17171065640596006,0.15956053452399654,0.040522819486584316,0.08087779856395083,0.20458316633862061,0.21889155296142704
2014-10-31,0.0053135397973902,0.0,0.00608475965384,0.006346336291712,1.2618701746847094e-05,0.0015027799353958,0.2265275294827531,0.13504481844451144,0.12917795774753893,0.07358812019478367,0.04064172519085596,0.16454302766051332,0.04742996553117451
2014-11-30,0.0097564553592894,0.0,0.0098447845695262,0.0102760600928057,0.2282133222251468,0.0591838534764705,0.5274443071611357,0.09953511302095164,0.09204109088720092,0.080280354748264,0.2356336680195017,0.2786362811173677,0.1818142853278697
2014-12-31,0.0064733230453327,0.0,0.0019276176491178,0.0020071290142243,0.2283958950239077,0.0109266772926153,0.5309231830682621,0.18551185677449622,0.17446132148991067,0.11497178110821027,0.20549013369649205,0.1529422584475124,0.16900372659438667
2015-01-31,0.0053605405288562,0.0,0.0243056748313266,0.02519085280824,0.013521471351455,0.0051554084948557,0.0096779086630667,0.36752065127092215,0.3592920642183648,0.049946945494300676,0.12138097132012549,0.23362837911110335,0.18332236658721213
2015-02-28,0.0005806944345928,0.0,0.0303578714226248,0.031824055772167,0.0640500311276497,0.007839181055856,0.0014585140218359,0.1515205634563664,0.15735946642790632,0.30378248831389976,0.2122628174806489,0.33634225607526647,0.13522096237539794
2015-03-31,0.0018454131988768,0.0,0.0094116244303154,0.0097845902630866,0.069155282700978,0.0059195141152881,0.5569956491081289,0.45069443620102884,0.45024515695266953,0.345533894856072,0.2671528866896149,0.10525999731115387,0.04408034838194963
2015-04-30,0.0024888097909302,0.0,0.0062406148747229,0.0065091031624232,0.0164152789751486,0.001985972601276,0.5564152609257214,0.21420415493245804,0.22583078844336768,0.24867860449282175,0.21408865674945665,0.36214034561721414,0.34237187341624414
2015-05-31,0.0002002130580636,0.0,0.0082214869532596,0.008578742663997,0.0247801894734276,0.0065884171433967,0.3106543528114356,0.14484775410621342,0.16162021711716612,0.2750768893525066,0.2168254102313718,0.38178252932984474,0.433734790105656
2015-06-30,0.0004023108260506,0.0,0.0046584545192686,0.0048478518955774,0.0012153869448943,0.003221576851342,0.0936336793221825,0.04179873317966454,0.04594302607369638,0.11587852678559574,0.02338156113010692,0.0342322688417096,0.12018673225270304
2015-07-31,0.0022650589266654,0.0,0.0065922191828881,0.0068763388014574,0.0001399491090225,0.003244948611568,0.2171969846625381,0.43191289196602356,0.4329425358210608,0.23530865780462018,0.20883218472515908,0.31135711773593444,0.177080279447692
2015-08-31,0.0001509163452397,0.0,0.0287332837653724,0.0297524030390913,0.0027989423142293,0.0006159414031902,0.4032228213356565,0.5711212746926428,0.5769271383507741,0.29556542833031774,0.2602024399484586,0.19938626778566682,0.19607429037269486
2015-09-30,0.0108931037739895,0.0,0.0163399822466048,0.0169630697862228,1.1828960619724294,0.2903631549864238,0.4036270200481435,0.8622263439011302,0.8663852999051476,0.6613171893674796,0.6050741948854956,0.6351254990389548,0.7527067669107708
2015-10-31,3.0223819810000496e-05,0.0,0.0385231249326066,0.0404529161260091,0.0010830822807016,0.2141260009222829,3.636000167617226e-08,0.14566961132597323,0.1467024719382941,0.014829716260946146,0.03554081238300827,0.016331687311411824,0.0162540524560022
2015-11-30,0.0001564002802497,0.0,0.0036196383998937,0.0037733020809531,0.0416762166337479,0.1602366038343712,1.1252798941974222,0.6146610149053262,0.603352774799605,0.6503241067966619,0.5610405926222124,0.8674049678043763,0.8448374190568151
2015-12-31,0.0029091415787837,0.0,0.0074584452371653,0.0077571603812349,1.0388502807291622,0.1385956175724242,1.0709567559003186,0.22967246806469266,0.2213102895881085,0.2408962337501217,0.28223903327372657,0.39401099051501814,0.3943133531871607
2016-01-31,0.0001663571644279,0.0,0.0306151912261469,0.0316887083882745,0.3621744205427422,0.0153321194090204,0.0536433483842442,0.2335397506337984,0.23979516798620493,0.11314991986118272,0.04611851646473197,0.39679376441789754,0.35074117314477044
2016-02-29,0.0017920080890678,0.0,0.0046401220277603,0.0048287924900834,0.7276446481255565,0.1625252115433126,0.0006796222293328,0.15235224592262336,0.16244219704348195,0.28498468351820355,0.17681926473917065,0.24727884469127392,0.1771648453438568
2016-03-31,0.0022123792089869,0.0,0.0269088424683396,0.0281880667896725,0.0308072422617838,0.1130000572048603,0.0065591462816763,0.1465758727596302,0.14537850657145301,0.003916774210689866,0.03371571583007915,0.41451458415551473,0.36282694145241545
2016-04-30,0.0035731519947946,0.0,0.0006657496913965,0.0006935854606852,1.0453415065524685,0.1698597995103618,0.2957509393902093,0.5799627343576725,0.6040539864575782,0.546024912968041,0.49635672579731716,0.637547518718401,0.5765641189433717
2016-05-31,0.0013299896224773,0.0,0.0080183864124515,0.0083664619973869,0.1193541299052898,0.1570601454779248,0.1920485852391531,0.19692591418952166,0.19169659053885968,0.20496964303069465,0.020311095373084065,0.10514999629838107,0.09266547398663638
2016-06-30,0.0002186660979506,0.0,0.0075463234290354,0.0078484146811642,0.0009972882635351,0.1154901206472525,0.1352977405064159,0.006379637205419009,0.024332332448728344,0.02516060593140934,0.12062575031907175,0.020779521749298535,0.051109343909647054
2016-07-31,0.0015755822836317,0.0,0.0145430288007312,0.0151950261889897,0.3767789893180124,0.0057348113704617,0.1904604533432112,0.1708727830362089,0.2057853356319072,0.17244971250943153,0.14372329717909782,0.08780816774142619,0.16868685111347959
2016-08-31,0.0005276821463793,0.0,0.0016089336727144,0.0016765345409268,0.371141088477378,0.0849128697094131,0.2687266762191602,0.29950297827046035,0.3375935197409227,0.3480141478512875,0.2430311065747104,0.18499743796324464,0.15423153690564817
2016-09-30,0.0059265909144873,0.0,0.0002198426184052,0.000228992239536,0.0083971316012687,0.0654125722902826,0.5789059548433726,0.023075361789034243,0.009767288579697997,0.1875252271443626,0.0038835458754422625,0.12190374609762977,0.04875636697244001
2016-10-31,0.0011077728141831,0.0,0.004460400684632,0.0046419371923603,0.0437829951082828,0.0381616003267893,0.8543091720212965,0.3521472299513262,0.4184359892227895,0.11547528135598206,0.17732420561486295,0.008005760540162221,0.0037907023974974585
2016-11-30,0.0008957520830579,0.0,0.02964584828974,0.0310730056374446,0.0437684045226671,0.0404992671197826,0.3629341867231415,0.12556721047033093,0.2126349659521844,0.017986730335145973,0.11394123508133025,0.09829434437365214,0.10474028199798724
2016-12-31,0.0004112313792876,0.0,0.0084000872274926,0.0087654305246787,0.0037672091323517,0.0235306585658621,0.0115649457776789,0.14343847809702437,0.21628499051533684,0.022442634092659786,0.11470602180813882,0.08795649200985367,0.20763401606224452
2017-01-31,0.0014565321727758,0.0,0.0074812141858376,0.0078050963597492,0.0036168400909142,0.016973544296175,0.091858751836058,0.35886593181409965,0.3993710245881575,0.18163137513117977,0.15767319062808283,0.012645634017698582,0.12116827012029407
2017-02-28,0.0030088097939134,0.0,0.0153577320205465,0.0160489866957515,8.413340183377471e-05,0.0113936567806669,0.0410459026228802,0.07600739494051645,0.07350541857865589,0.01937931925801961,0.009688519116390681,0.06214746122486159,0.17476695148457688
2017-03-31,0.0014318716052313,0.0,0.0008652114225372,0.0009014243823662,7.236429342860617e-05,0.0058597725003531,0.2677261951029308,0.09355040192090058,0.10101258049930184,0.1541296143431896,0.1794334744074142,0.3133806826251304,0.2789315662548426
2017-04-30,0.0013383144076285,0.0,0.0004068081175824,0.0004237943731048,9.1289133892003e-05,0.0042231696741557,0.4469002279639911,0.1643151508543479,0.16832527492929605,0.13491884933439757,0.12060896915189057,0.12798186282047852,0.14116288646820774
2017-05-31,0.0002859957566676,0.0,0.0034376334709924,0.0035834345603223,0.000270045141429,0.0030304694093103,0.1251660381996733,0.11335147038827742,0.09742384620096911,0.08774229839229641,0.04196299971194195,0.12334794152373307,0.12069460149623912
2017-06-30,0.000178638821625,0.0,0.0031356678275505,0.0032684558186477,0.0005033306742849,0.001564806382489,0.0507680082790886,0.018065371468398705,0.02737745337420705,0.040557930823698296,0.04356946068802192,0.011577673093496887,0.04189843272348681
2017-07-31,0.0179301716006475,0.0,0.0081514925430973,0.008505582480761,0.0006300154016967,0.0008037421993059,0.1082151047021748,0.03618889185126295,0.019532650978439037,0.01800694543907766,0.05230901805270727,0.0250729792194071,0.06382437515519013
2017-08-31,0.001073460586741,0.0,0.0031007523080159,0.0032278651520331,0.0001914410390897,0.0007100818290066,0.1156187571684901,0.07449017200644414,0.07875305489881246,0.033828106393005264,0.02428644037860561,0.003242729672841893,0.11967347865203415
2017-09-30,0.0043780304899419,0.0,0.0122949547939941,0.0128401339241911,0.0050560731173519,0.0012811315385334,0.1318064747730671,0.19214154623540458,0.21210789840886402,0.1755140445628467,0.21461815479764423,0.1627884073596042,0.18827795679763581
2017-10-31,0.016260535071505,0.0,0.0106857279978247,0.0111558016356249,0.0049810397493701,0.0017591814504953,0.1491285421739998,0.010902985632373907,0.007268426783315185,0.07726818969831073,0.050364906945564725,0.040273713714926274,0.046777038807905624
2017-11-30,0.0010542296076124,0.0,0.0151149734253766,0.0157945001200969,7.21268988255197e-05,0.0030931952616555,0.376256849670042,0.026911798961404276,0.017883227685256742,0.10526596785241038,0.04601642031067166,0.3740856167774939,0.4867225692699244
2017-12-31,0.0008670205201693,0.0,0.0035087157296167,0.0036575858493929,4.128472102027381e-05,0.0047696964342555,0.0023837569370608,0.11474758802469354,0.10434290596428486,0.04266892001148115,0.015409913329155867,0.28952844099928393,0.18118834170284281
2018-01-31,0.0004309182240317,0.0,0.0315282571489181,0.0330590793540775,8.502945961441633e-05,0.0041242459300441,0.0041595405272847,0.043529569021791836,0.04510678158690773,0.23180596287753685,0.16771857595087747,0.28903531039403285,0.303295082625449
2018-02-28,0.0048761916492666,0.0,0.0129458576522823,0.0134489957244161,0.0030440052268785,0.0089179419017819,0.0821125849734263,0.06490555347561644,0.059987410124097806,0.34920724297004724,0.30313153941784354,0.428933800683714,0.37793060266031414
2018-03-31,0.0292464695885423,0.0,0.0166072495646762,0.0172395720724138,1.1859875742547588,0.3011133620270345,0.089332809139589,0.32741297376713674,0.19332281819786118,0.11764671245102454,0.018477229968961062,0.2902738703751697,0.13157141696370261
2018-04-30,0.0002687200203079,0.0,0.0070026872159283,0.0073051232443323,0.0048133491203668,0.2231328742483102,7.684726353041071e-06,0.15482598214303023,0.029998673612815885,0.10124982072417898,0.018243299985483297,0.15070027054098167,0.0524536182928117
2018-05-31,0.0005175877632299,0.0,0.0083476319130318,0.0087105984238632,0.0513662830799436,0.1563229612033991,0.0542942169040372,0.09480763182578711,0.11099928999985131,0.07282992992179649,0.014659562916476687,0.22306422011846183,0.07510289113177299
2018-06-30,0.0001673622771587,0.0,0.0022588695987459,0.0023540969983065,1.0407081450876905,0.1407675685569834,0.3007927413813342,0.3496244781324689,0.35518133619666936,0.06898304195050287,0.0243979001982495,0.00018550379800386096,0.19697981710513873
2018-07-31,0.0009804758170457,0.0,0.017534872167765,0.0183324621289115,0.1015040518209804,0.1303666554879333,0.1777822896493077,0.05330716918125766,0.03829936679594659,0.11945977882036685,0.26992282277553903,0.16155246221786168,0.14415869882662258
2018-08-31,0.0005898975791725,0.0,0.0123309263021391,0.0128777972248351,0.0007943154047131,0.0932093408151159,0.2154707628460406,0.01531121878473729,0.0010600684512838132,0.26421105561782016,0.29781193664683325,0.41386804074862793,0.3975094797220798
2018-09-30,4.220009851767931e-05,0.0,0.0058221671785633,0.0060721226679412,0.0009634825041935,0.0672683605727446,0.0866524201907077,0.13642015701962795,0.12866979788087218,0.14206424046373162,0.18887844661235054,0.050786943180669064,0.012904367318487042
2018-10-31,0.0020837299395457,0.0,0.0314641414961591,0.0325617044592363,0.000157890587255,0.0492162797667631,0.3563271796940511,0.05295085940812028,0.08183916943679748,0.10243962224207603,0.008292044645429986,0.3741998878521669,0.2116019668753577
2018-11-30,0.0060816709427742,0.0,0.0051275233076087,0.0053468818331804,1.199660175204489,0.256431202515305,0.6624721534931592,0.48566074674848453,0.5106120992890772,0.45419531603068664,0.3870559771042963,0.6387098605383434,0.510403673831928
2018-12-31,9.146648664446268e-05,0.0,0.0542071560925206,0.0558352315315646,0.0413165981411629,0.183291339035416,0.2957517531562619,0.3381329514599897,0.341543048315446,0.397849342669806,0.2549951930779688,0.6400004459777404,0.5330204944726629
2019-01-31,0.0013184578311901,0.0,0.0323854735024427,0.0339640225970975,0.0416401381948092,0.1339273463120047,0.2957517532336433,0.13134001690839048,0.23095424055976554,0.26323849376081276,0.2169282986383289,0.4261152601357266,0.4570543758773007
2019-02-28,0.0001108675486115,0.0,0.0158055890766082,0.0165185480762659,0.0016555977169959,0.1082442913472181,1.1979408284165676,0.0725434949223705,0.11343316989318852,0.1235727791347559,0.08390698016563441,0.008030310636713889,0.1990272675129201
2019-03-31,0.0039800968995037,0.0,0.0014718492447737,0.001532706314841,1.1194969655142333,0.1948531982914489,0.7839157268891097,0.11520294916028107,0.2644909120688737,0.12900173115108865,0.2131635176679516,0.3457709926157451,0.15704525677346437
2019-04-30,0.0005119864024634,0.0,0.0200944869292118,0.0210197532924688,0.052740568835838,0.1597066398778951,0.1839451442490769,0.3053483214326458,0.3045056276060545,0.028041174543508074,0.0020811945147665156,0.11200660630216164,0.22405286836802696
2019-05-31,0.0010732942050428,0.0,0.0410385778885324,0.0423861297821261,0.0258203493402995,0.1210376823357147,0.0345591215617193,0.11830657483597262,0.1522686087713423,0.18733434719248399,0.20533435970322156,0.1930772485559682,0.0847213506316542
2019-06-30,0.0012079388365138,0.0,0.0268874917263726,0.028165575062149,1.199367039438393,0.1989588215401488,0.1955208298474087,0.09473482833042435,0.0482255522860342,0.34544314239731827,0.3129636629396597,0.004653363497928442,0.019609174755145675
2019-07-31,0.0005944569745993,0.0,0.0063225725863768,0.0065946996665023,0.1276935881399197,0.1243376093863161,1.026896530713032,0.09591126746036682,0.005369104854541229,0.30184697549718414,0.18996341876766043,0.1626083708228272,0.17157400752585072
2019-08-31,8.046946202069222e-05,0.0,0.0213711062067459,0.0221628928119991,1.0703714014490149,0.1727060438511825,0.7528354384191513,0.06001374073836363,0.01082580698902813,0.06304918610513721,0.12269300289211604,0.0006353372054841433,0.12566270279754876
2019-09-30,0.0012480374220359,0.0,0.0121658620729511,0.0127049744440588,1.198387073322351,0.1645524195691796,0.2740201224383665,0.10835990722891098,0.15310604104014414,0.42605253801129744,0.5377478675925336,0.6338701057134262,0.6953899267327521
2019-10-31,0.0003604177114365,0.0,0.0094776231421579,0.0098920560187159,1.196875173555356,0.1726598904608663,0.0704150953422291,0.3966518420103464,0.1753495458953192,0.019619858609934815,0.2312861745824451,0.08981099169302192,0.057080106071580705
2019-11-30,0.0054801934460891,0.0,0.0171703660449649,0.0179500080068359,0.1122592958967776,0.0989743997601162,0.0205396414440413,0.21216162932039695,0.13748942812218262,0.20143070011599185,0.1237130454911457,0.2160125053985813,0.6368783482806157
2019-12-31,0.0018299508146809,0.0,0.0139308689706882,0.0145535601234537,0.1152334179114225,0.098724320411007,0.0003267321851707,0.22007741132583747,0.21833201219980714,0.21692269014083299,0.1847026317536602,0.2877993530098082,0.2363604835031652
2020-01-31,0.0070452289004361,0.0,0.009855314327286,0.0102449176568051,0.0003997264992416,0.0706550362431564,0.0074417299088382,0.12718784026164087,0.09817522693103164,0.023791923684082672,0.028669323947651204,0.023647144385616103,0.1265384830163756
2020-02-29,0.0007644125497946,0.0,0.0475639647657398,0.0490596566764833,0.0378258493491678,0.0457201177942166,0.0790419814545735,0.11390652209929186,0.20884249363860174,0.26773329610750496,0.14703683328839623,0.09239572506389337,0.20739451633468553
2020-03-31,0.0044830646128474,0.0,0.0622007591572146,0.0639635858721681,1.1616479822012753,0.2458531568069806,0.0190687287802231,0.7759513884224432,0.7874960079457023,0.15407468325748774,0.19776310254420415,0.3513605770397741,0.36852770343406016
2020-04-30,0.0076606136526928,0.0,0.0486586138642516,0.0512051333611134,9.575914722281809e-08,0.1685623212875115,3.953259941624765e-11,0.11844801764453106,0.2019729582014826,0.2396728173694786,0.2861680958490833,0.36487148303650335,0.5456987773081834
2020-05-31,0.0011702317613449,0.0,0.0190457189150982,0.019918323618414,1.36501920877663e-13,0.1391707263691879,1.199999999958969,0.41911774883514935,0.4183019562843843,0.28137833840412435,0.21680709578259133,0.35351274322852494,0.3574614097134773
2020-06-30,0.0004766549145049,0.0,0.0052787975148843,0.0055048013137324,0.0037468414345916,0.1082726473968013,0.0387273747455061,0.181407886041399,0.19131596385323696,0.057479021887449966,0.10226035465188038,0.2886490923156099,0.027046813573643302
2020-07-31,0.0002366170163848,0.0,0.0210143174981483,0.0219861691311315,0.0037178731293515,0.0834106674027436,1.1493153770945976,0.08398098268414728,0.09374677714044272,0.09750152565182313,0.1323483637878029,0.07515691160616733,0.2587101774921643
2020-08-31,0.000911316748259,0.0,0.0360641463457587,0.0378512090145958,0.9410005688338384,0.167830539162262,0.983503737089372,0.32571410571107984,0.3361230639302885,0.203560037749967,0.16498763869111227,0.24410846385061108,0.2405613638856467
2020-09-30,0.0002509488954236,0.0,0.0179152336516421,0.0185923088958785,0.2583297449118982,0.1811852937654262,0.6978828919486315,0.1704991559931121,0.15927649597083499,0.027105734280126248,0.04571228871791705,0.03910996328779737,0.01261229327780683
2020-10-31,0.0011319914438996,0.0,0.0094507479139245,0.0098251842146671,1.199266104206676,0.159289140285652,0.2975780891342419,0.08320604025169492,0.10631314037579348,0.23821990518910696,0.21224494491439388,0.22244084815132492,0.16435759984420573
