Market,Strategy,Gamma,Obs,Start,End,Ann. Arithmetic Mean,Ann. Geometric Return,Ann. Vol,MV CEQ Ann.,CRRA CE Ann.,Min Monthly Return,CRRA Domain Valid,Delta MV CEQ Ann. vs 60/40,Delta MV CEQ CI Low vs 60/40,Delta MV CEQ CI High vs 60/40,Delta MV CEQ Positive vs 60/40,Delta CRRA CE Ann. vs 60/40,Delta CRRA CE CI Low vs 60/40,Delta CRRA CE CI High vs 60/40,Delta CRRA CE Positive vs 60/40,Bootstrap P(Delta MV <= 0) vs 60/40,Bootstrap P(Delta CRRA <= 0) vs 60/40,Fee Eq. bps vs 60/40,CRRA Fee Eq. bps vs 60/40,Delta MV CEQ Ann. vs 1/N Equity-Bond,Delta MV CEQ CI Low vs 1/N Equity-Bond,Delta MV CEQ CI High vs 1/N Equity-Bond,Delta MV CEQ Positive vs 1/N Equity-Bond,Delta CRRA CE Ann. vs 1/N Equity-Bond,Delta CRRA CE CI Low vs 1/N Equity-Bond,Delta CRRA CE CI High vs 1/N Equity-Bond,Delta CRRA CE Positive vs 1/N Equity-Bond,Bootstrap P(Delta MV <= 0) vs 1/N Equity-Bond,Bootstrap P(Delta CRRA <= 0) vs 1/N Equity-Bond,Fee Eq. bps vs 1/N Equity-Bond,CRRA Fee Eq. bps vs 1/N Equity-Bond
EU,Synthetic Pure VRP Proxy,10.0,122,2015-06-30,2026-07-31,0.2908195822216047,0.324574903045439,0.11540436339201186,0.22422874677202703,0.25289879131034865,-0.0628140731107405,True,0.2546350092245113,0.19704145249425628,0.3241303772467396,True,0.28464828073466464,0.21867336729804565,0.36381783125994005,True,0.0,0.0,2546.350092245113,2846.4828073466465,0.24505199767347685,0.18833924298016405,0.3139762719423861,True,0.27480237589024004,0.208164753470251,0.35692267013521073,True,0.0,0.0,2450.5199767347685,2748.0237589024005
EU,RSM RV,10.0,122,2015-06-30,2026-07-31,0.020314076485901656,0.016588036298176068,0.08804064386580371,-0.018441698375624756,-0.01877251173489325,-0.0761426165418579,True,0.011964564076859509,-0.01324201655347672,0.050101764372816646,False,0.012976977689422742,-0.015136034534438325,0.053545708529908934,False,0.1935,0.2035,119.64564076859509,129.76977689422742,0.0023815525258250765,-0.016115532663090456,0.03231395215019924,False,0.0031310728449981395,-0.017683606245404528,0.036532314672468286,False,0.372,0.356,23.815525258250766,31.310728449981397
EU,RSM RV + Log VRP,10.0,122,2015-06-30,2026-07-31,0.02273784207543454,0.018710552913646872,0.09182109673318331,-0.019417726950988493,-0.019613340697188897,-0.0760675938651776,True,0.010988535501495773,-0.016006172544602282,0.04809001602193475,False,0.012136148727127094,-0.01737742488318699,0.053092683339695204,False,0.249,0.252,109.88535501495772,121.36148727127095,0.0014055239504613404,-0.01935511252880912,0.03097293707928031,False,0.002290243882702492,-0.02034652643446934,0.034641666833926,False,0.442,0.427,14.055239504613404,22.902438827024916
EU,1/N Equity-Bond,10.0,122,2015-06-30,2026-07-31,0.02759878899420954,0.0230208871789086,0.09840938968986584,-0.020823250901449833,-0.02190358457989139,-0.0977640758101841,True,0.009583011551034432,-0.00038920764220533153,0.01985086536379838,False,0.009845904844424602,-0.0007379794518450998,0.020020774934125952,False,0.0265,0.039,95.83011551034433,98.45904844424602,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
EU,RSM Returns Only,10.0,122,2015-06-30,2026-07-31,0.012042471748801985,0.008265351848603109,0.08736522558173278,-0.02612094145593329,-0.027037008035554866,-0.0751342078642919,True,0.004285320996550976,-0.026440885039249424,0.044259248982069066,False,0.004712481388761125,-0.028701203263421335,0.04661157311722152,False,0.39,0.3875,42.853209965509755,47.12481388761125,-0.005297690554483456,-0.028858443953612912,0.02677238061581827,False,-0.005133423455663477,-0.030252094159302596,0.02931602176112396,False,0.6105,0.6,-52.976905544834565,-51.33423455663477
EU,60/40,10.0,122,2015-06-30,2026-07-31,0.03280039761742443,0.02683995596547395,0.11243367829072275,-0.030406262452484265,-0.03174948942431599,-0.1108168396733621,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,-0.009583011551034432,-0.019850865363798393,0.0003892076422053313,False,-0.009845904844424602,-0.020020774934125952,0.0007379794518450849,False,0.9735,0.961,-95.83011551034433,-98.45904844424602
EU,RSM RV + Raw VRP,10.0,122,2015-06-30,2026-07-31,0.03158501716887586,0.025548259192259115,0.11244738473362685,-0.031637054498285626,-0.036324058004194026,-0.1370805033268703,True,-0.0012307920458013606,-0.03105256124712117,0.03140109905488138,False,-0.0045745685798780356,-0.03787200736036247,0.030619083471071906,False,0.6425,0.696,-12.307920458013607,-45.74568579878036,-0.010813803596835793,-0.04467874975759973,0.019120661839817484,False,-0.014420473424302638,-0.05279234478231667,0.019506202545932785,False,0.815,0.834,-108.13803596835793,-144.20473424302637
EU,HMM RV,10.0,122,2015-06-30,2026-07-31,0.02382417343277298,0.01803281579167626,0.10936272209535183,-0.0359768514877528,-0.03587467481872286,-0.0788113544497624,True,-0.005570589035268535,-0.027385376667546445,0.021185125507860017,False,-0.004125185394406872,-0.02866808925400088,0.02433435548708527,False,0.659,0.6175,-55.70589035268535,-41.25185394406871,-0.015153600586302968,-0.035185549735368034,0.008318359149384467,False,-0.013971090238831474,-0.034217732853117404,0.010209604749017127,False,0.8995,0.871,-151.5360058630297,-139.71090238831474
EU,HMM RV + Log VRP,10.0,122,2015-06-30,2026-07-31,0.019103440964485477,0.013546958162249156,0.10653029704453912,-0.037640079977503224,-0.03760001273848812,-0.0789139974785599,True,-0.007233817525018959,-0.036264717638276746,0.021190337861171017,False,-0.005850523314172129,-0.03730944630932031,0.024961948146653146,False,0.7315,0.681,-72.3381752501896,-58.50523314172129,-0.01681682907605339,-0.045291113077635316,0.008625695384120446,False,-0.01569642815859673,-0.044572840583191595,0.010540750646452775,False,0.906,0.8855,-168.16829076053392,-156.9642815859673
EU,Buy-and-Hold Equity,10.0,122,2015-06-30,2026-07-31,0.05378047310816206,0.0398414567054608,0.17172261608929754,-0.0936628112745993,-0.09593304584556162,-0.1629649254036141,True,-0.06325654882211504,-0.10967020271921173,-0.01857139145368786,False,-0.06418355642124562,-0.10711955277305991,-0.016172730515300642,False,0.9975,0.9975,-632.5654882211504,-641.8355642124562,-0.07283956037314947,-0.13057785522265428,-0.018430534892700527,False,-0.07402946126567023,-0.12699514486635885,-0.01529723532319138,False,0.9975,0.994,-728.3956037314947,-740.2946126567023
