Date,Buy-and-Hold Equity,60/40,1/N Equity-Bond,HMM RV,HMM RV + Log VRP,RSM Returns Only,RSM RV,RSM RV + Raw VRP,RSM RV + Log VRP,ML Logistic Base,ML Logistic + VRP,ML Random Forest Base,ML Random Forest + VRP,ML Gradient Boosting Base,ML Gradient Boosting + VRP
2019-06-30,0.0,0.0019972854687173,0.0020796403558591,0.0009673266674885,0.0026467502239124,0.002797225954974,0.0017846156138416,0.0571638649815717,0.0006465594647366,0.016060583420997476,0.019318188373899092,0.06696956025812817,0.1326828273092846,0.2287765354393385,0.13785585261263167
2019-07-31,0.0,0.0098596589734205,0.0102916180648972,5.366199351808376e-05,2.238630702677824e-05,0.0093827941768465,0.0113870136728688,0.0769991346050718,0.0108167266170189,0.0347053963665902,0.01411631552292758,0.10686045223135632,0.08940287495356936,0.033663381027994266,0.07360076902587864
2019-08-31,0.0,0.0268660922211648,0.0278297467837997,1.0774883999475904e-05,7.456454057086503e-06,0.0028921532761447,0.0011571889476751,0.0085782304214114,0.002969103732699,0.053806019213139766,0.09925199614236613,0.011396764887686484,0.013258383807636998,0.0005946576760136324,0.12165221066677412
2019-09-30,0.0,0.021225155239248,0.022207737263996,0.0006354713430218,0.0003428253848052,0.0075665885615781,0.01433920843493,0.006159322019545,0.010617931867251,0.2759098188318512,0.25690666405068097,0.022024744541140118,0.07568356492334805,0.03624437814714132,0.08176292958330866
2019-10-31,0.0,0.0047915731028126,0.0049862444914736,1.298911793146118e-05,0.0005073442406278,0.005797246281215,0.0018308121671013,0.0475756299323464,0.0024837880951387,0.10938919433304539,0.13444996506889773,0.012517940872446509,0.043364557154025096,0.026369542651369038,0.05577300556081566
2019-11-30,0.0,0.0356057818035526,0.0373665361984163,0.0003916883989503,0.0006866721136198,0.0135080653569195,0.0085117336673359,0.2481804899741571,0.0119909380319525,0.0535172337276375,0.06650582406300654,0.008189620500997474,0.06448447373536048,0.020558287559013566,0.136333615260247
2019-12-31,0.0,0.0014386085726796,0.0014981016003319,0.0011181650279064,0.0017081324650021,0.026727064006583,0.1755874376479758,0.2517752113877782,0.022802920039288,0.06747581441291572,0.10019336396362011,0.02945920060777052,0.012075548569797201,0.0034863837626206706,0.0019627089032721035
2020-01-31,0.0,0.0112307239019126,0.0117261067034152,0.0013719117490011,0.0018708772779338,0.0262263472646846,0.1787227575549437,0.0409106504194669,0.0238455813910811,0.07738836446779995,0.006937910789535762,0.09638088790258559,0.09779726776249142,0.08682299569465024,0.12478134254770334
2020-02-29,0.0,0.0009315240526612,0.0009705259024017,5.8819769104268005e-06,7.996605249083188e-06,0.0046584310705839,0.0040947869747145,0.0232461925655875,0.0107099850399507,0.5166332431200877,0.5616107539324444,0.3669233087212065,0.4006673556778901,0.4845096654799461,0.5939855657000883
2020-03-31,0.0,0.203480314955904,0.2033387783576173,1.1377663957645725e-06,2.0306164185690534e-06,0.0020873220027468,0.0012146449338674,0.1173459923513793,4.691565896663974e-05,0.19813617769465308,0.18508004586204985,0.15279035332748925,0.17726849854049664,0.23808119084943824,0.10699425862952561
2020-04-30,0.0,0.0720525925653688,0.0761985977805793,1.199977235788357,1.1999971183452542,1.178187927643803,1.1818620463399672,1.0183462750415213,1.1837438665060454,0.02168337672175541,0.5145288297024366,0.19947484107784774,0.21341535208281665,0.42646359961679403,0.19107903448828983
2020-05-31,0.0,0.0026178316100906,0.0027254215324614,0.0,6.827871601444714e-14,0.0123650714749989,0.0468223473642156,1.2000000000000002,0.0445186167214227,0.3736197200685242,0.008645380817338177,0.199437657737854,0.1352024716510387,0.0659186090466844,0.027404574961059414
2020-06-30,0.0,0.0363040414663959,0.038104910328462,4.638456285732673e-12,1.4392764757786836e-11,0.8589376908797666,0.8141157055530679,1.1807312305709772,0.8098778293681836,0.09089077574774784,0.017784502338633545,0.012195766879591119,0.0038934155215275545,0.026958738193699094,0.1286948209255483
2020-07-31,0.0,0.0167712839416379,0.0175313422556325,2.182753977564289e-12,9.34513577632856e-12,0.136153185550865,0.1430467207496042,1.1807312305696054,0.1856629618198395,0.06891495783195473,0.04408400639180077,0.10312139920821328,0.018367787636644428,0.008512355822821116,0.009012799779924308
2020-08-31,0.0,0.0069543159030689,0.0072545896298704,9.23665012503294e-06,1.803864677307753e-05,0.3348438805775575,0.1506032464313711,0.0048893692090983,0.1216196017216495,0.06877222581117493,0.35828962321925867,0.010268128127850884,0.0509918124123353,0.006096445240876436,0.010580736821363013
2020-09-30,0.0,0.0074560150684411,0.007754636802782,4.964089652875758e-05,3.373522845812049e-05,0.0985390343146348,0.0269001520380118,0.0172387190229201,0.0221108191400298,0.09344515595542191,0.13678445541337259,0.24990081026191246,0.1918020443939497,0.6769119838893909,0.8170714901636402
2020-10-31,0.0,0.0067076835055028,0.0069774198340795,0.2375021855025538,0.8212930578770608,0.0124463175359006,0.0006879520895606,0.1719045093442173,0.0017036872163431,0.010700224918443357,0.02770383742025828,0.21856813062211033,0.2573020613602217,0.07345009772151156,0.14049135431804682
2020-11-30,0.0,0.0179060293535408,0.0187219547163355,0.9378509986145074,0.3781956468837997,0.0038259480333135,0.002364415369598,0.0096985397667561,0.0018527977106361,0.1214512836594317,0.048254914961349815,0.06477444003721633,0.21013294333823862,0.40532686500675114,0.4000867009246689
2020-12-31,0.0,0.0035434860489668,0.0036938582041349,1.1665277927179414,1.1868981885709615,0.0032388489895176,0.0010731363167364,0.1718136596721586,0.0004571922144984,0.19687035431657973,0.16707202283659278,0.18691217006676603,0.10310538573939843,0.07981077698209277,0.5754750930118289
2021-01-31,0.0,0.0211833555529538,0.0221638086675377,0.0087813693756931,0.0124551677746909,0.0040482349024149,0.0018078870203588,0.0191446387875375,0.001259465043222,0.03156978000753635,0.04274608640789257,0.1957240642152736,0.1998682963880678,0.42349019746974137,0.05282633149677096
2021-02-28,0.0,0.0124573115340633,0.0130101310261683,2.154118994157628e-05,0.0001870346347035,0.0025712864213687,0.0014097758842368,0.0102010088002866,0.0028206750621382,0.0624136239964691,0.05393513073178502,0.22022715472705978,0.1132681451274602,0.4360186004060473,0.6207496739831388
2021-03-31,0.0,0.0225040602997284,0.023552150105166,0.1350058074815923,0.9740797222471682,0.002368517113696,0.0001064412336817,0.1176747294470721,0.0023361507497889,0.04222521519984668,0.0527438912631622,0.12887638581865457,0.039974561608714376,0.1152046093313403,0.028664338085534535
2021-04-30,0.0,0.0170935556985126,0.0178694230146173,1.0612369805839776,0.2255460165457932,0.0024333774322224,0.0092250942906644,0.1798638602964895,0.0150199607993233,0.1550900833912991,0.03837334884207788,0.14858517600506288,0.11982736085512125,0.3188719798476731,0.1251563181901965
2021-05-31,0.0,0.0021188977499661,0.0022081599197741,0.0034118622327563,8.743852666803775e-06,0.0003887818774193,0.0009581368508377,0.0742932988814637,0.0096925262753764,0.14402742423982073,0.22307343280949588,0.15394441856999136,0.12663383494716002,0.14087548167504793,0.10699014474309965
2021-06-30,0.0,0.0146427059063835,0.0152994907239804,0.0001286964660076,3.6895970143557832e-06,0.0025340689851907,0.0079219848042488,0.071052186835413,0.0090284042860619,0.07434287413820684,0.10675549211162028,0.04855742475903235,0.08619085604247251,0.13870601324929965,0.16680398183867973
2021-07-31,0.0,0.0026898384872536,0.002800345824644,0.0002529954542964,9.712035007325426e-07,0.0020623986786572,0.0054884248961517,0.0673257322655369,0.007899248617216,0.17019221903562576,0.18799942865126473,0.017010008424588108,0.012663478201140999,0.03734633670197657,0.01637693560369069
2021-08-31,0.0,0.0097100650682044,0.010135153821689,0.0001483812348173,3.562160972636619e-06,0.0031946916829057,0.0062898149114065,0.0711821702548818,0.0078471848278378,0.019368443589169226,0.04013910431143253,0.02943139640116188,0.00563379567229827,0.0582654986324761,0.14658840086605496
2021-09-30,0.0,0.0016248029089611,0.0016919303107322,0.0001738912520208,2.558987053369321e-06,0.0013764150477497,0.0060681498623609,0.0760960547761135,0.0080548518588199,0.09937759734856133,0.017326785757902474,0.07177826016361921,0.08786816444614409,0.03208700494216393,0.027568514874767747
2021-10-31,0.0,0.0062543633115756,0.006506483884122,2.289593148829816e-05,8.58788862245774e-09,0.0001827067414326,0.0064257790497224,0.0276040437817084,0.0087096863938753,0.26213242910550827,0.2241219053916581,0.00045553706666634497,0.022889845757249727,0.1093462995575904,0.1654643022007125
2021-11-30,0.0,0.0299006263658445,0.0313417227019574,1.6587318880656454e-06,1.7015833186917462e-10,0.0057225459387491,0.0021003208107599,0.0250304977599036,0.0012065622817634,0.2582718308704328,0.18091246209986078,0.0174996445871205,0.06650783154534667,0.28864539615335166,0.36178549112730396
2021-12-31,0.0,0.0204692173761444,0.0212315611334679,0.0040447677584005,0.0012814705621948,0.0310772127071325,0.0492385160916961,0.0881204452140713,0.0327471686029459,0.066590223583892,0.019545490129836862,0.04875098179223958,0.10738162548044206,0.2616676201377764,0.18208279006927164
2022-01-31,0.0,0.0223710769328809,0.0234123215648561,0.0776273539621685,0.0864197942828359,0.0168627897704438,0.0224594450040109,0.2018043171352057,0.0094499840024449,0.14721404348656275,0.03533316843952461,0.21058889531787717,0.01196284727679342,0.5007801285814502,0.14488353256162867
2022-02-28,0.0,0.0021090876150873,0.0021960013575355,0.0404478652620847,0.0635704475812217,0.0178550417104419,0.0253589092085626,0.2850986771677279,0.0240644363370414,0.05438563773431415,0.05710181909055878,0.1398219207599085,0.035151163591552015,0.1741089378238394,0.01490710713467469
2022-03-31,0.0,0.0564560414987195,0.0581247323318682,0.0494598169615017,0.1303774684941789,0.0080630087865116,0.0100261478493695,0.1894942353746207,0.0110003089700008,0.0724217854837812,0.015230809754916308,0.10034612625398265,0.02143554576647899,0.1725479912236354,0.15229805443564137
2022-04-30,0.0,0.0352717271525576,0.0370133669044246,1.127208462900251,1.1790391077922409,0.7455194738192987,1.065572647686531,0.9083644972720192,1.096740222338272,0.016252566276292457,0.11875483575660506,0.42696995268153826,0.4329370130051848,0.8041188519872178,0.8324240649511851
2022-05-31,0.0,0.0237420065270262,0.0246095318685171,3.574925329130618e-05,1.180919094129207e-05,0.5637451900419252,0.8521534130072905,1.1977364654224578,0.9017761868188644,0.17743769493824457,0.2650219183922442,0.06342968465999577,0.04171542921088728,0.09738195566340813,0.09184784956722525
2022-06-30,0.0,0.0213305639866407,0.0223185180229121,0.000140319056693,5.048601556306709e-05,0.0431759659057124,0.1048114430255138,1.1840589398463033,0.1828095638052664,0.0772836320085466,0.05585763950564626,0.06676083077305006,0.006122855957969575,0.016371646432814357,0.008555398975796935
2022-07-31,0.0,0.0273160489358233,0.0282932054364299,4.214031922933348e-05,3.5490051733422234e-05,0.1258394010411896,0.276826828142438,1.1482627283327775,0.3261064915012717,0.23850101513551092,0.19755799576168037,0.021175204670578873,0.06286787265804011,0.020655215350566414,0.042299658917832994
2022-08-31,0.0,0.0321342575759964,0.0336987861152097,0.0036088106703233,0.0021849886588315,0.0099326009694764,0.0259477251237956,0.428877405902436,0.0312718147611374,0.6010823908223517,0.6619293860111073,0.4921602894267143,0.39705290148075606,0.594988475300319,0.8816263701417724
2022-09-30,0.0,0.0046855892944129,0.0048855913221793,0.0015343287405136,0.0005758278968503,0.0513298935575665,0.0444130890190466,0.4431302109646575,0.0311568475004995,0.012036344408786537,0.009247949311357306,0.04112688200713133,0.10027279450280857,0.17397283542128106,0.06854231122823617
2022-10-31,0.0,0.0202227855065962,0.0209770236838449,0.0048333696180731,0.0033101728469152,0.0390875467476543,0.036988395811685,0.0237269773052883,0.0282946533360797,0.49468549742697365,0.4817698925220919,0.18809041792225178,0.16909678339950102,0.3530600111358711,0.5459384584146343
2022-11-30,0.0,0.0610495009184353,0.0644124695228058,0.0069160107263952,0.0049409886914526,0.1408100136369894,0.236334655367757,1.1244158472196717,0.2844145161402791,0.07471605159615563,0.11568015270888377,0.38032120517394974,0.336766010514895,0.44952484607641646,0.46755154767048307
2022-12-31,0.0,0.0049425614279907,0.0051432055272289,5.904911809989644e-05,1.818371788397944e-05,1.0010460364037812,0.8946660284346091,1.170912648947283,0.8455567589002184,0.4773073432966313,0.28461765374561265,0.08806604378610983,0.015735749418196887,0.001156256689707369,0.0019134610204202263
2023-01-31,0.0,0.0309673828375284,0.0324671535334914,0.0005458312069781,0.0001677396491222,0.8457010542479555,0.8564523018164696,0.0291898170357784,0.8558910168558969,0.08201361902817839,0.26619140298842137,0.0575688651449584,0.024634211475658807,0.15407538947272764,0.13418012124565165
2023-02-28,0.0,0.0119139005319863,0.0124411928738187,0.0046625580536245,0.0003974878176848,0.2069859436558732,0.2103072869772417,0.0137623148193926,0.2384233523427918,0.2673032528664585,0.2625189199827078,0.2517442144603559,0.3466118878837485,0.5823545769139626,0.5905152384688628
2023-03-31,0.0,0.0077093124051559,0.00804345239857,1.1309010387178953,1.194570339571364,0.0894704180151229,0.0727752450265328,0.2268542035508864,0.0472772648068955,0.22540209589174132,0.24342597496004603,0.11370856064819579,0.08857302626600272,0.28280655020748685,0.3281720456944184
2023-04-30,0.0,0.0081257501061502,0.0084786762782123,0.0638437309349344,0.0048642016657967,0.0147919085787406,0.012680514368432,0.0197994737989031,0.0075728603937987,0.05990171414683121,0.022253962596333166,0.00639109800538562,0.09195141710035015,0.1913643155976426,0.25461419746849967
2023-05-31,0.0,0.0045286943738825,0.0047129434143933,2.2760755546080705e-05,1.0638049021904903e-05,0.0004522625654845,0.0017825163906213,0.0134309686429583,0.0004031556446177,0.1846319568015442,0.1728810518653301,0.21754105292696835,0.15396667685770837,0.14789915573165024,0.18910525787681265
2023-06-30,0.0,0.0005270285922884,0.0005490484011765,6.689853751695729e-05,1.0831621757301235e-05,0.0008067036268326,0.0032548639107492,0.0067943245659405,0.0003468802505992,0.0722936891337338,0.031477665284787903,0.012225520614088659,0.0639739542946054,0.10991587976789363,0.093582277250291
2023-07-31,0.0,0.0085927675758412,0.008966851656537,6.830526848577989e-07,1.6555014248353928e-08,0.000661569669633,0.0004337111490484,0.003571548770985,0.0001828888098267,0.052980575624361315,0.06870000206085969,0.018148462614253402,0.052397475296278806,0.10070781513062843,0.08421212835615677
2023-08-31,0.0,0.0050757383386223,0.0052816423871575,0.0003471038070332,0.0001380109990243,0.0006099100206968,0.0002213610165175,0.0153254867244452,0.0003490497279623,0.2165948845031529,0.1340700991696806,0.0698108024168449,0.11631013451160932,0.05116825744707776,0.13100241694355486
2023-09-30,0.0,0.0071882859667211,0.0074766012262359,0.0002006105667728,0.0001225606712509,0.0021622494272592,0.002172061891422,0.0289651670466626,0.0050958520044195,0.1355209243300033,0.1441292360996791,0.07926463869152278,0.17025028363924477,0.06068977521285812,0.11439876945921257
2023-10-31,0.0,0.003676319654415,0.0038265688711927,2.3526207362456475e-05,4.045122851792371e-06,0.00244594097732,0.0028281238304794,0.0080748837808362,0.0049446618553958,0.0003781727376750421,0.004545483684969209,0.005403926596043052,0.044424795593775546,0.029300611875467952,0.030364226756643742
2023-11-30,0.0,0.0031224333272216,0.0032504202948857,0.00054501077687,0.0001749337456748,0.0007985276160833,0.000207705326344,0.0144268970686334,0.0006788571209674,0.08570947663689976,0.06109648598893669,0.05641622786695155,0.12252232337885172,0.05745042591750216,0.06726067372438105
2023-12-31,0.0,0.0208560509557417,0.0218198606048606,0.0005596621792587,0.0001816411049637,0.0029167500654305,0.0032686906652159,0.0290616832270247,0.0040172793361916,0.09511093684535821,0.07318823069085068,0.09677903361671758,0.09290072350819178,0.11605482399669476,0.13871532104471562
2024-01-31,0.0,0.0129419264908698,0.0134449227608963,0.0349341131823104,0.0835594637134056,0.0871509246417912,0.1240290820634433,0.1792396861682923,0.0816595909748703,0.14766509903687908,0.1417483985418293,0.0694074597600789,0.0476181594565408,0.34111782611086955,0.2607791632331895
2024-02-29,0.0,0.0336338484885206,0.0352824850414135,0.0242633610224376,0.0799957542868758,0.0638896182733645,0.0879681500578553,0.250262674769486,0.0526457715046442,0.29988413623739896,0.20531505662884708,0.007041006848598652,0.013660109694638045,0.2357131513769794,0.17060257756316966
2024-03-31,0.0,0.01878507026255,0.0196446620143695,0.009854569499083,0.0098579399608578,0.0275729579558019,0.0361252157898339,0.2142289866469202,0.0326501203617275,0.06114236238041415,0.1525170629068464,0.048997020552174586,0.010146396205505503,0.22615515392850133,0.1363289647540482
