Market,Dimension,Parameter Label,Parameter Value,Strategy,Ann. Return,Ann. Vol,Sharpe,Sortino,Max Drawdown,Calmar,VaR 95,CVaR 95,Avg Turnover,Obs,Gamma,MV CEQ Ann.,CRRA CE Ann.,Delta MV CEQ vs 60/40,Delta MV CEQ vs 1/N,Welfare Obs,Welfare Start,Welfare End,Common Obs,Common Start,Common End,Target Ann. Vol,Realized / Target Vol
US,Volatility Lookback,60 months,60.0,Direct Short Variance 10% Vol,0.08269303209241485,0.14986147727835247,0.6213702192272982,0.6851299475444043,-0.37805077391409525,0.21873525409368755,-0.029387581640084554,-0.14113884439514543,0.038063379599337095,220.0,5.0,0.036973303060051255,-0.015609334196297842,-0.02419111278478942,-0.020584504923111188,220,2008-04-30,2026-07-31,220,2008-04-30,2026-07-31,0.1,1.4986147727835246
US,Volatility Lookback,60 months,60.0,Direct Short Variance 10% Vol (VRP > 0),0.07187486138915045,0.1440842123794561,0.5697849401206994,0.6257513983697452,-0.3714772092560463,0.193483905871624,-0.024187616078648094,-0.12859363683609593,0.03276850480509529,220.0,5.0,0.030196363680445995,-0.020894272454773266,-0.03096805216439468,-0.027361444302716448,220,2008-04-30,2026-07-31,220,2008-04-30,2026-07-31,0.1,1.4408421237945608
US,Volatility Lookback,60 months,60.0,Direct Short Variance 10% Vol (High VRP),0.06257963796960442,0.06866427944961113,0.9218600893270488,1.2113930434124358,-0.22999649586065096,0.2720895278661977,-0.011471689080013885,-0.05168692141993946,0.017844008109123902,220.0,5.0,0.051511900606160246,0.050879266228199826,-0.00965251523868043,-0.0060459073770021965,220,2008-04-30,2026-07-31,220,2008-04-30,2026-07-31,0.1,0.6866427944961113
EU,Volatility Lookback,12 months,12.0,Direct Short Variance 5% Vol,0.0969713339383933,0.061705361088189,1.5366821572638127,2.339004365540754,-0.08795171306553295,1.1025519635545906,-0.03244136896343183,-0.04419665043026503,0.033058533603546894,158.0,5.0,0.08530264842418134,0.08829060105992559,0.058156130024711344,0.058570042168074446,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.05,1.2341072217637798
EU,Volatility Lookback,12 months,12.0,Direct Short Variance 10% Vol,0.19787349889743444,0.123410722176378,1.5366821572638127,2.339004365540754,-0.1750465849434384,1.1304047945943758,-0.06488273792686367,-0.08839330086053006,0.06611706720709379,158.0,5.0,0.1515675389132437,0.15819096886317263,0.12442102051377371,0.12483493265713681,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,1.2341072217637798
EU,Volatility Lookback,12 months,12.0,Direct Short Variance 10% Vol (VRP > 0),0.183473476059961,0.11209660089591061,1.569687422302107,2.554074768195476,-0.1592223338733585,1.1523099278640851,-0.059632382533176466,-0.07919648964465337,0.05654129192809181,158.0,5.0,0.14454250467808732,0.15221066051735677,0.11739598627861733,0.11780989842198043,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,1.120966008959106
EU,Volatility Lookback,12 months,12.0,Direct Short Variance 10% Vol (High VRP),0.08770354882868814,0.09063223743044933,0.976078614490722,1.6218418384860445,-0.18243775142450047,0.48073136258195515,-0.019295654809684818,-0.060941224509865645,0.02974513242543476,158.0,5.0,0.06792868258518378,0.06938595266749359,0.04078216418571379,0.04119607632907689,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,0.9063223743044933
EU,Volatility Lookback,24 months,24.0,Direct Short Variance 5% Vol,0.08388771647723825,0.05887071065110111,1.4026488261404129,1.991111381970106,-0.1026211828217174,0.8174502979855087,-0.02793310804277356,-0.046476936369941095,0.02950957766061314,158.0,5.0,0.0739105317574047,0.07592102686855928,0.0467640133579347,0.047177925501297804,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.05,1.1774142130220222
EU,Volatility Lookback,24 months,24.0,Direct Short Variance 10% Vol,0.16999001352273257,0.11774142130220222,1.4026488261404129,1.991111381970106,-0.19971051518861804,0.851182089046159,-0.05586621608554712,-0.09295387273988219,0.05901915532122628,158.0,5.0,0.13049226065198105,0.13317326220581394,0.10334574225251106,0.10375965439587416,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,1.1774142130220222
EU,Volatility Lookback,24 months,24.0,Direct Short Variance 10% Vol (VRP > 0),0.15660684060395136,0.104566909280376,1.4530509918515595,2.1756877586272307,-0.19971051518861782,0.7841692284256694,-0.04842987428777356,-0.08060493878699332,0.049710612300181325,158.0,5.0,0.12460545495357644,0.12882113462200873,0.09745893655410645,0.09787284869746955,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,1.04566909280376
EU,Volatility Lookback,24 months,24.0,Direct Short Variance 10% Vol (High VRP),0.07210400090671754,0.08465336524446443,0.8680367448203558,1.2509877317785656,-0.20973295471119768,0.34378956328539195,-0.01802267326668757,-0.06293276033373281,0.026736780774859942,158.0,5.0,0.0555667509868618,0.055094835167327494,0.028420232587391805,0.028834144730754907,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,0.8465336524446443
EU,Volatility Lookback,36 months,36.0,Direct Short Variance 5% Vol,0.07559369236085312,0.0564325156256891,1.3238622366952906,1.802541180292731,-0.10996122393466934,0.6874577206030844,-0.021352066071726683,-0.04644121649330152,0.027339302782470057,158.0,5.0,0.0667473043089576,0.06822399203943186,0.03960078590948761,0.04001469805285071,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.05,1.128650312513782
EU,Volatility Lookback,36 months,36.0,Direct Short Variance 10% Vol,0.15254496784283544,0.1128650312513782,1.3238622366952906,1.802541180292731,-0.21360736588724505,0.7141372078121967,-0.042704132143453366,-0.09288243298660304,0.054678605564940114,158.0,5.0,0.11757146451869699,0.11814095417356096,0.090424946119227,0.0908388582625901,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,1.128650312513782
EU,Volatility Lookback,36 months,36.0,Direct Short Variance 10% Vol (VRP > 0),0.14149796109723112,0.09790944994685429,1.409448011276926,2.0158261320121826,-0.21360736588724483,0.6624207948518147,-0.03500074664778071,-0.07576162610398823,0.04543272661555512,158.0,5.0,0.11403262854057263,0.11658636569455827,0.08688611014110263,0.08730002228446573,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,0.9790944994685428
EU,Volatility Lookback,36 months,36.0,Direct Short Variance 10% Vol (High VRP),0.06615830353075225,0.07892952962735852,0.8546576715507298,1.161946880091623,-0.16942066701027914,0.3904972439208864,-0.014464443592249646,-0.05813521745484434,0.024504606557017045,158.0,5.0,0.05188305138992243,0.05065064616419379,0.024736532990452434,0.025150445133815535,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,0.7892952962735852
EU,Volatility Lookback,60 months,60.0,Direct Short Variance 5% Vol,0.07350653826440023,0.05094277464935934,1.4222995785312,1.935508019742718,-0.08801155196634458,0.8351919335828661,-0.020933923636585257,-0.04038981648166366,0.02558742731132208,158.0,5.0,0.06596797119055518,0.06751438502626028,0.03882145279108519,0.03923536493444829,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.05,1.0188554929871867
EU,Volatility Lookback,60 months,60.0,Direct Short Variance 10% Vol,0.148812741094682,0.10188554929871868,1.4222995785312,1.935508019742718,-0.17209522404845157,0.8647116264701534,-0.041867847273170514,-0.08077963296332732,0.05117485462264416,158.0,5.0,0.1189601109362333,0.12087298853037698,0.0918135925367633,0.0922275046801264,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,1.0188554929871867
EU,Volatility Lookback,60 months,60.0,Direct Short Variance 10% Vol (VRP > 0),0.1391509193654359,0.08927352896476096,1.5131820098141133,2.178315091836884,-0.17209522404845146,0.8085693262833344,-0.03083279960947026,-0.06702052242894624,0.042682042051785954,158.0,5.0,0.11516269054754043,0.118451585195126,0.08801617214807043,0.08843008429143354,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,0.8927352896476095
EU,Volatility Lookback,60 months,60.0,Direct Short Variance 10% Vol (High VRP),0.06740359828207865,0.07668573479042762,0.8924837517094751,1.2368472787169777,-0.1589760789787199,0.423985789026166,-0.0144932383251481,-0.055843990368761885,0.024218001010167804,158.0,5.0,0.05373901748748916,0.052908287909639196,0.026592499088019167,0.02700641123138227,158,2012-06-30,2026-07-31,158,2012-06-30,2026-07-31,0.1,0.7668573479042762
