Market,Strategy,Model Group,Gamma,Obs,Start,End,Ann. Arithmetic Mean,Ann. Geometric Return,Ann. Vol,MV CEQ Ann.,CRRA CE Ann.,Min Monthly Return,CRRA Domain Valid,Delta MV CEQ Ann. vs 60/40,Delta MV CEQ CI Low vs 60/40,Delta MV CEQ CI High vs 60/40,Delta MV CEQ Positive vs 60/40,Delta CRRA CE Ann. vs 60/40,Delta CRRA CE CI Low vs 60/40,Delta CRRA CE CI High vs 60/40,Delta CRRA CE Positive vs 60/40,Bootstrap P(Delta MV <= 0) vs 60/40,Bootstrap P(Delta CRRA <= 0) vs 60/40,Fee Eq. bps vs 60/40,CRRA Fee Eq. bps vs 60/40,Delta MV CEQ Ann. vs 1/N Equity-Bond,Delta MV CEQ CI Low vs 1/N Equity-Bond,Delta MV CEQ CI High vs 1/N Equity-Bond,Delta MV CEQ Positive vs 1/N Equity-Bond,Delta CRRA CE Ann. vs 1/N Equity-Bond,Delta CRRA CE CI Low vs 1/N Equity-Bond,Delta CRRA CE CI High vs 1/N Equity-Bond,Delta CRRA CE Positive vs 1/N Equity-Bond,Bootstrap P(Delta MV <= 0) vs 1/N Equity-Bond,Bootstrap P(Delta CRRA <= 0) vs 1/N Equity-Bond,Fee Eq. bps vs 1/N Equity-Bond,CRRA Fee Eq. bps vs 1/N Equity-Bond
US,1/N Equity-Bond,Benchmark,3.0,232,2007-04-30,2026-07-31,0.07344660665719406,0.07200402944150208,0.08617437527546094,0.0623075722260201,0.06397429591776249,-0.0940771558301342,True,-0.005016542533294185,-0.012245681750370512,0.003447366579227432,False,-0.005232541250461908,-0.013422348553204556,0.003644330057493234,False,0.878,0.8725,-50.16542533294185,-52.32541250461908,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
US,Direct Short Variance 10% Vol (VRP > 0),Direct Variance Approximation,3.0,232,2007-04-30,2026-07-31,0.09476508464268682,0.08180825464557184,0.1606655588979054,0.05604495191872236,0.03317692576201203,-0.391054056406473,True,-0.011279162840591925,-0.1121474053809915,0.06320625946303411,False,-0.03602991140621237,-0.159916365377954,0.06253933220904827,False,0.581,0.716,-112.79162840591924,-360.2991140621237,-0.006262620307297739,-0.10653490260769334,0.06782754636078804,False,-0.03079737015575046,-0.1557507870705818,0.06894001057278053,False,0.5415,0.682,-62.62620307297739,-307.97370155750457
US,Direct Short Variance 10% Vol (High VRP),Direct Variance Approximation,3.0,232,2007-04-30,2026-07-31,0.06325163468602235,0.0623207497470144,0.07174096946754077,0.05553148463580841,0.05640596779991358,-0.1286812918599211,True,-0.01179263012350587,-0.05779048840175982,0.041638710274388785,False,-0.012800869368310819,-0.06228666290239816,0.044287195982033824,False,0.6755,0.678,-117.9263012350587,-128.0086936831082,-0.006776087590211685,-0.05040742104448385,0.04214922659720357,False,-0.00756832811784891,-0.053613165702019204,0.0441759366108143,False,0.6035,0.609,-67.76087590211685,-75.6832811784891
US,Direct Short Variance 5% Vol,Direct Variance Approximation,3.0,232,2007-04-30,2026-07-31,0.05571570404938669,0.05321120266009349,0.08305994803845841,0.04536727159715957,0.04406975227239873,-0.1955270282032365,True,-0.02195684316215471,-0.06640933249253993,0.019952953550814105,False,-0.025137084895825668,-0.07378633846089977,0.019963371020845902,False,0.842,0.856,-219.5684316215471,-251.3708489582567,-0.016940300628860525,-0.06050267563467093,0.02143763097562344,False,-0.01990454364536376,-0.06695732609493339,0.022356810288933947,False,0.7835,0.8075,-169.40300628860524,-199.0454364536376
US,60/40,Benchmark,5.0,232,2007-04-30,2026-07-31,0.08209479918668591,0.07995262617195475,0.09923267078730218,0.057476991807733184,0.05825876731420654,-0.1083128326875559,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,0.002595442535829058,-0.006255273112319536,0.01030056096207412,False,0.002453862700831033,-0.0066616578683708575,0.011114681332993433,False,0.275,0.299,25.95442535829058,24.538627008310332
US,Buy-and-Hold Equity,Benchmark,5.0,232,2007-04-30,2026-07-31,0.11684994748395197,0.10993337970096806,0.15510803046323177,0.05670369469849488,0.055016100465014706,-0.165186659453372,True,-0.0007732971092383051,-0.039139759378132105,0.03202029548839646,False,-0.003242666849191833,-0.042650387476188704,0.0344821135403365,False,0.515,0.5595,-7.732971092383051,-32.426668491918335,0.001822145426590753,-0.04521943504710414,0.042311044633525835,False,-0.0007888041483607999,-0.04950449460731791,0.04558062803963603,False,0.47,0.5115,18.22145426590753,-7.888041483607999
US,1/N Equity-Bond,Benchmark,5.0,232,2007-04-30,2026-07-31,0.07344660665719406,0.07200402944150208,0.08617437527546094,0.054881549271904126,0.055804904613375506,-0.0940771558301342,True,-0.002595442535829058,-0.010300560962074124,0.0062552731123195334,False,-0.002453862700831033,-0.011114681332993443,0.006661657868370852,False,0.725,0.701,-25.95442535829058,-24.538627008310332,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
US,Direct Short Variance 10% Vol (High VRP),Direct Variance Approximation,5.0,232,2007-04-30,2026-07-31,0.06325163468602235,0.0623207497470144,0.07174096946754077,0.05038471793566579,0.04999041732875087,-0.1286812918599211,True,-0.007092273872067394,-0.05489419283364383,0.04920827651254391,False,-0.00826834998545567,-0.05941318198510751,0.051060569055843295,False,0.601,0.608,-70.92273872067393,-82.6834998545567,-0.0044968313362383355,-0.04941975185425864,0.045894586069276024,False,-0.0058144872846246365,-0.0533889526323369,0.04796706343707559,False,0.5665,0.584,-44.968313362383356,-58.144872846246365
US,Direct Short Variance 10% Vol,Direct Variance Approximation,5.0,232,2007-04-30,2026-07-31,0.11143140809877372,0.09882000010320291,0.1661198960769169,0.042441858417259545,-0.035363686264141214,-0.391054056406473,True,-0.015035133390473639,-0.1364965855719642,0.07573601346845642,False,-0.09362245357834775,-0.2848567401256393,0.07389918577748811,False,0.591,0.8285,-150.35133390473638,-936.2245357834776,-0.01243969085464458,-0.13884427099987187,0.08099036275597976,False,-0.09116859087751672,-0.2827206685034129,0.07931967290589283,False,0.575,0.8195,-124.3969085464458,-911.6859087751671
US,Direct Short Variance 5% Vol,Direct Variance Approximation,5.0,232,2007-04-30,2026-07-31,0.05571570404938669,0.05321120266009349,0.08305994803845841,0.038468316629008154,0.032862525773266205,-0.1955270282032365,True,-0.01900867517872503,-0.06835899137298627,0.026322682335906813,False,-0.025396241540940334,-0.08247083267955259,0.025239240497358203,False,0.783,0.826,-190.0867517872503,-253.96241540940335,-0.016413232642895972,-0.06493488700779346,0.02575971678527746,False,-0.0229423788401093,-0.07956567685475667,0.023500207794684713,False,0.7555,0.805,-164.13232642895971,-229.42378840109302
US,Direct Short Variance 10% Vol (VRP > 0),Direct Variance Approximation,5.0,232,2007-04-30,2026-07-31,0.09476508464268682,0.08180825464557184,0.1606655588979054,0.03023153010274605,-0.045674728812165055,-0.391054056406473,True,-0.027245461704987133,-0.15058743075848435,0.06194507065706724,False,-0.1039334961263716,-0.2889350961952644,0.054983992106927275,False,0.6765,0.865,-272.45461704987133,-1039.334961263716,-0.024650019169158075,-0.14923524620800718,0.06422461973321758,False,-0.10147963342554056,-0.28850277073567876,0.05922777523285745,False,0.658,0.8595,-246.50019169158074,-1014.7963342554056
US,Direct Short Variance 10% Vol (High VRP),Direct Variance Approximation,10.0,232,2007-04-30,2026-07-31,0.06325163468602235,0.0623207497470144,0.07174096946754077,0.037517801185309244,0.0310632026266473,-0.1286812918599211,True,0.004658616756528802,-0.04709081169980983,0.06919834495161302,False,0.001178948489755749,-0.05771971573265629,0.07168495375532873,False,0.432,0.485,46.58616756528802,11.78948489755749,0.0012013092986950524,-0.04738531381158016,0.058351332928983035,False,-0.0036291451220769044,-0.05978693381145971,0.059575533900476214,False,0.477,0.5445,12.013092986950525,-36.29145122076905
US,1/N Equity-Bond,Benchmark,10.0,232,2007-04-30,2026-07-31,0.07344660665719406,0.07200402944150208,0.08617437527546094,0.03631649188661419,0.034692347748724206,-0.0940771558301342,True,0.00345730745783375,-0.005416909044386903,0.014105222395766484,False,0.004808093611832653,-0.005362344759127053,0.015999966214973613,False,0.231,0.187,34.5730745783375,48.080936118326534,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
US,60/40,Benchmark,10.0,232,2007-04-30,2026-07-31,0.08209479918668591,0.07995262617195475,0.09923267078730218,0.03285918442878044,0.029884254136891553,-0.1083128326875559,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,-0.00345730745783375,-0.014105222395766484,0.005416909044386902,False,-0.004808093611832653,-0.015999966214973627,0.005362344759127052,False,0.769,0.813,-34.5730745783375,-48.080936118326534
US,Direct Short Variance 5% Vol,Direct Variance Approximation,10.0,232,2007-04-30,2026-07-31,0.05571570404938669,0.05321120266009349,0.08305994803845841,0.021220929208629627,-0.0085530956008244,-0.1955270282032365,True,-0.011638255220150814,-0.07423589711659145,0.043071619702673807,False,-0.03843734973771595,-0.12897022646486642,0.03996959811893479,False,0.632,0.796,-116.38255220150815,-384.37349737715954,-0.015095562677984564,-0.07633105528851332,0.03497642164440871,False,-0.04324544334954861,-0.13398614479702695,0.03228688069185646,False,0.6835,0.84,-150.95562677984563,-432.45443349548606
US,Buy-and-Hold Equity,Benchmark,10.0,232,2007-04-30,2026-07-31,0.11684994748395197,0.10993337970096806,0.15510803046323177,-0.0034425580869622066,-0.01734661599072529,-0.165186659453372,True,-0.03630174251574265,-0.08624818670126096,0.004582935803402443,False,-0.04723087012761684,-0.09712120194451404,0.0015619740950966177,False,0.9535,0.971,-363.0174251574265,-472.3087012761684,-0.0397590499735764,-0.10033692422024088,0.010193059701993318,False,-0.052038963739449495,-0.11336027455758925,0.006682804508003888,False,0.9315,0.9535,-397.59049973576396,-520.3896373944949
US,Direct Short Variance 10% Vol,Direct Variance Approximation,10.0,232,2007-04-30,2026-07-31,0.11143140809877372,0.09882000010320291,0.1661198960769169,-0.026547691264254637,-0.447609153287455,-0.391054056406473,True,-0.05940687569303508,-0.24381096927965723,0.07515154382690652,False,-0.47749340742434654,-0.7422100227537002,0.059261597605582694,False,0.7565,0.951,-594.0687569303508,-4774.934074243465,-0.06286418315086884,-0.2545815166838542,0.07370183812118769,False,-0.4823015010361792,-0.7458958585625907,0.06218251903830442,False,0.7705,0.954,-628.6418315086884,-4823.015010361792
US,Direct Short Variance 10% Vol (VRP > 0),Direct Variance Approximation,10.0,232,2007-04-30,2026-07-31,0.09476508464268682,0.08180825464557184,0.1606655588979054,-0.034302024437194725,-0.44879789912779466,-0.391054056406473,True,-0.06716120886597517,-0.24926972614459386,0.05920109910504613,False,-0.4786821532646862,-0.7434907224806082,0.044880961484297106,False,0.8045,0.9555,-671.6120886597516,-4786.821532646863,-0.07061851632380892,-0.25271526932122707,0.05746095607896815,False,-0.48349024687651887,-0.7462196635326602,0.040338451390411915,False,0.8115,0.9575,-706.1851632380892,-4834.902468765189
EU,Direct Short Variance 10% Vol,Direct Variance Approximation,1.0,170,2011-06-30,2026-07-31,0.1348585347465985,0.13597304325921056,0.11371143847607389,0.12839338912644954,0.13597304325921034,-0.1478018103607423,True,0.09286136323268557,0.03801402161405489,0.15371281678940388,True,0.09984084742067068,0.03940915545249884,0.167851063702614,True,0.0,0.0,928.6136323268556,998.4084742067067,0.09576418581907442,0.039143305739709366,0.15614448112726645,True,0.10283880562804981,0.04089792934111882,0.17236682928222316,True,0.0,0.0,957.6418581907442,1028.3880562804982
EU,Direct Short Variance 10% Vol (VRP > 0),Direct Variance Approximation,1.0,170,2011-06-30,2026-07-31,0.12836753359111813,0.1307843081937441,0.09695902687945103,0.12366700714441309,0.13078430819374365,-0.1360247217935008,True,0.08813498125064911,0.03140521435228643,0.14844196431884077,True,0.09465211235520399,0.03292308190346295,0.1618121464676668,True,0.001,0.001,881.3498125064912,946.5211235520399,0.09103780383703797,0.03535360139475092,0.14994737378516548,True,0.09765007056258312,0.036791612128265386,0.16299019982687563,True,0.001,0.001,910.3780383703797,976.5007056258312
EU,Direct Short Variance 5% Vol,Direct Variance Approximation,1.0,170,2011-06-30,2026-07-31,0.06742926737329913,0.06781221361004408,0.056855719238036895,0.0658129809682619,0.06781221361004408,-0.0739009051803711,True,0.030280955074497913,-0.010903494403969522,0.07332362338408097,False,0.03168001777150442,-0.011597410278194803,0.07575800176545387,False,0.078,0.0785,302.8095507449791,316.8001777150442,0.033183777660886773,-0.0038195552296534847,0.07445645666055371,False,0.03467797597888356,-0.0041359775940704386,0.07711159977921794,False,0.04,0.0405,331.8377766088677,346.7797597888356
EU,Direct Short Variance 10% Vol (High VRP),Direct Variance Approximation,1.0,170,2011-06-30,2026-07-31,0.06553441380498894,0.06433288685606131,0.07644154643360086,0.06261275879440877,0.0643328868560602,-0.1360247217935008,True,0.027080732900644784,-0.026923096543712718,0.08284177907602965,False,0.02820069101752054,-0.02875935478769735,0.08576973986991693,False,0.1785,0.1795,270.80732900644784,282.0069101752054,0.029983555487033645,-0.021003454474768826,0.08236437721200733,False,0.031198649224899677,-0.022357606901464582,0.08562198808901036,False,0.14,0.1405,299.83555487033647,311.9864922489968
EU,Buy-and-Hold Equity,Benchmark,1.0,170,2011-06-30,2026-07-31,0.05882732771920909,0.04572915275588274,0.16754629326952453,0.04479144752503032,0.04572915275588341,-0.1629649254036141,True,0.009259421631266342,-0.017976193077428364,0.03985894928397525,False,0.009596956917343746,-0.01784152873141983,0.04376861156023285,False,0.22,0.22,92.59421631266342,95.96956917343746,0.012162244217655202,-0.021804640447709463,0.05030150292851388,False,0.012594915124722883,-0.021446626739575026,0.05504288105862381,False,0.2125,0.2125,121.62244217655201,125.94915124722883
EU,60/40,Benchmark,1.0,170,2011-06-30,2026-07-31,0.04136435929327898,0.03613219583853988,0.10800308698842823,0.03553202589376398,0.03613219583853966,-0.1108168396733621,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,0.0029028225863888604,-0.0038255669931121943,0.010471331393087095,False,0.0029979582073791367,-0.0038772942563797207,0.01127338306376544,False,0.1825,0.182,29.028225863888604,29.979582073791367
EU,1/N Equity-Bond,Benchmark,1.0,170,2011-06-30,2026-07-31,0.037041511882438774,0.03313423763116141,0.09393943341391474,0.03262920330737512,0.033134237631160524,-0.0977640758101842,True,-0.0029028225863888604,-0.010471331393087107,0.003825566993112188,False,-0.0029979582073791367,-0.01127338306376544,0.0038772942563797203,False,0.8175,0.818,-29.028225863888604,-29.979582073791367,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
EU,Direct Short Variance 10% Vol,Direct Variance Approximation,3.0,170,2011-06-30,2026-07-31,0.1348585347465985,0.13597304325921056,0.11371143847607389,0.11546309788615158,0.11977851356599833,-0.1478018103607423,True,0.0915957387914176,0.033058444961477626,0.15520147363522596,True,0.09573648794114287,0.031371075440211865,0.16716216883527646,True,0.0005,0.001,915.9573879141759,957.3648794114287,0.0916585117289038,0.032880989726989246,0.15534586977347314,True,0.09576717394928602,0.03078215303674099,0.1682381811745881,True,0.001,0.001,916.585117289038,957.6717394928602
EU,Direct Short Variance 10% Vol (VRP > 0),Direct Variance Approximation,3.0,170,2011-06-30,2026-07-31,0.12836753359111813,0.1307843081937441,0.09695902687945103,0.11426595425100297,0.11927769246249453,-0.1360247217935008,True,0.09039859515626898,0.032152098484721135,0.1529725762990019,True,0.09523566683763907,0.032312792422000934,0.16527397677123112,True,0.0015,0.0015,903.9859515626898,952.3566683763906,0.09046136809375518,0.032496367359876766,0.15178190727791438,True,0.09526635284578222,0.03259107900141275,0.16510529130818782,True,0.001,0.0015,904.6136809375519,952.6635284578222
EU,Direct Short Variance 5% Vol,Direct Variance Approximation,3.0,170,2011-06-30,2026-07-31,0.06742926737329913,0.06781221361004408,0.056855719238036895,0.06258040815818741,0.06420510353669173,-0.0739009051803711,True,0.03871304906345342,-0.00295051632398372,0.0833178913595917,False,0.040163077911836265,-0.0032868962614067297,0.08552512466752946,False,0.034,0.035,387.1304906345342,401.6307791183626,0.03877582200093962,0.0014639501501622293,0.08064231533398646,True,0.04019376391997942,0.0013484734676468993,0.08261995752775773,True,0.021,0.0215,387.75822000939615,401.9376391997942
EU,Direct Short Variance 10% Vol (High VRP),Direct Variance Approximation,3.0,170,2011-06-30,2026-07-31,0.06553441380498894,0.06433288685606131,0.07644154643360086,0.0567694487732484,0.05745284560099129,-0.1360247217935008,True,0.032902089678514414,-0.02350700052857262,0.09014892648536886,False,0.03341081997613582,-0.02603459837526226,0.0927364370971212,False,0.14,0.149,329.02089678514415,334.1081997613582,0.03296486261600061,-0.020884942760032634,0.08686656421254516,False,0.033441505984278974,-0.022491886710872204,0.0897059096735054,False,0.1285,0.135,329.6486261600061,334.41505984278973
EU,60/40,Benchmark,3.0,170,2011-06-30,2026-07-31,0.04136435929327898,0.03613219583853988,0.10800308698842823,0.02386735909473399,0.024042025624855468,-0.1108168396733621,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,6.277293748619545e-05,-0.006792121777142852,0.007868206134729138,False,3.068600814315481e-05,-0.006785895207613477,0.00845198347630907,False,0.444,0.4475,0.6277293748619545,0.3068600814315481
EU,1/N Equity-Bond,Benchmark,3.0,170,2011-06-30,2026-07-31,0.037041511882438774,0.03313423763116141,0.09393943341391474,0.023804586157247794,0.024011339616712313,-0.0977640758101842,True,-6.277293748619545e-05,-0.007868206134729145,0.006792121777142848,False,-3.068600814315481e-05,-0.008451983476309077,0.00678589520761347,False,0.556,0.5525,-0.6277293748619545,-0.3068600814315481,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
EU,Buy-and-Hold Equity,Benchmark,3.0,170,2011-06-30,2026-07-31,0.05882732771920909,0.04572915275588274,0.16754629326952453,0.016719687136672805,0.01633126183971423,-0.1629649254036141,True,-0.007147671958061184,-0.03509744380386935,0.023967359431492988,False,-0.007710763785141239,-0.0347882853777964,0.02668910378974086,False,0.6255,0.6315,-71.47671958061184,-77.10763785141239,-0.007084899020574988,-0.04182981037568497,0.031828528793183035,False,-0.007680077776998084,-0.04162840315973179,0.035166796320115296,False,0.5895,0.594,-70.84899020574989,-76.80077776998084
EU,Direct Short Variance 10% Vol (VRP > 0),Direct Variance Approximation,5.0,170,2011-06-30,2026-07-31,0.12836753359111813,0.1307843081937441,0.09695902687945103,0.10486490135759285,0.10672871500020986,-0.1360247217935008,True,0.09266220906188886,0.03274802856995655,0.15721618971100432,True,0.09484424687450876,0.029570108649416355,0.16754707050979922,True,0.0015,0.0025,926.6220906188886,948.4424687450877,0.08988493235047237,0.029119972790782857,0.1551308400277062,True,0.09189909524092865,0.02597643237676205,0.16531839706068827,True,0.0015,0.002,898.8493235047238,918.9909524092865
EU,Direct Short Variance 10% Vol,Direct Variance Approximation,5.0,170,2011-06-30,2026-07-31,0.1348585347465985,0.13597304325921056,0.11371143847607389,0.10253280664585367,0.10191254887151358,-0.1478018103607423,True,0.09033011435014968,0.02900606087441293,0.1572258025984925,True,0.09002808074581248,0.023103283062019944,0.1659504032059319,True,0.0015,0.005,903.3011435014968,900.2808074581247,0.0875528376387332,0.025318096928003245,0.15570226202429482,True,0.08708292911223237,0.018360173193822937,0.16399068447266502,True,0.0025,0.007,875.528376387332,870.8292911223236
EU,Direct Short Variance 5% Vol,Direct Variance Approximation,5.0,170,2011-06-30,2026-07-31,0.06742926737329913,0.06781221361004408,0.056855719238036895,0.05934783534811293,0.060419028935721375,-0.0739009051803711,True,0.04714514305240894,0.0043383058964797895,0.09284107459806834,True,0.04853456081002028,0.004648265878615427,0.09382265442347187,True,0.0155,0.0165,471.4514305240894,485.34560810020275,0.044367866340992455,0.006137978323256814,0.08682294901012842,True,0.045589409176440165,0.005743210933047377,0.08873586175521704,True,0.0135,0.014,443.6786634099246,455.89409176440165
EU,Direct Short Variance 10% Vol (High VRP),Direct Variance Approximation,5.0,170,2011-06-30,2026-07-31,0.06553441380498894,0.06433288685606131,0.07644154643360086,0.05092613875208804,0.049832432919883596,-0.1360247217935008,True,0.03872344645638405,-0.022207054882275503,0.09850127480588887,False,0.0379479647941825,-0.026754388664211808,0.09978650035109289,False,0.117,0.1305,387.2344645638405,379.47964794182496,0.03594616974496757,-0.019784661796593394,0.09193089155511014,False,0.035002813160602386,-0.023906538852610033,0.0940255000441098,False,0.1155,0.138,359.4616974496757,350.02813160602386
EU,1/N Equity-Bond,Benchmark,5.0,170,2011-06-30,2026-07-31,0.037041511882438774,0.03313423763116141,0.09393943341391474,0.014979969007120474,0.01482961975928121,-0.0977640758101842,True,0.0027772767114164834,-0.0051005300958739345,0.00986206477933326,False,0.002945151633580112,-0.0056440185139248755,0.009968163531106012,False,0.2855,0.283,27.772767114164836,29.45151633580112,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
