Date,Buy-and-Hold Equity,60/40,1/N Equity-Bond,HMM RV,HMM RV + Log VRP,RSM Returns Only,RSM RV,RSM RV + Raw VRP,RSM RV + Log VRP,ML Logistic Base,ML Logistic + VRP,ML Random Forest Base,ML Random Forest + VRP,ML Gradient Boosting Base,ML Gradient Boosting + VRP
2015-09-30,-0.085084699613786,-0.0529579675390946,-0.0449174358498409,-0.0220189383979355,-0.0222268809466774,-0.0680466545073714,-0.0677820143348801,-0.0452821225567286,-0.0680172941967427,-0.04015626579851713,-0.04138889673562745,-0.04466894966734536,-0.04712827174046145,-0.03957294152664735,-0.050778513655878536
2015-10-31,0.0186296284780547,0.0131134084481142,0.0117357037715056,0.0076035758821077,0.0075984008313792,0.013878068233035,0.0064788488282812,0.0070931489221658,0.0065137882680904,0.009981655850543301,0.009773363800763681,0.009885919034153028,0.009637640734653716,0.00893936686568935,0.008716448056799391
2015-11-30,0.0432262411488284,0.027283377109661,0.0233014609827583,0.0113796824386901,0.0113803347825583,0.0331299151620101,0.0282609868173839,0.0287262971850641,0.0230741538152443,0.019798369250172726,0.01948454692832757,0.021916475126753536,0.020159543935679265,0.024149621677876053,0.025530862977355566
2015-12-31,-0.0544587752438217,-0.0311434525290729,-0.0253084180486696,-0.0077742930772419,-0.0077773064052732,-0.0406517579149319,-0.0335625480396813,-0.034560808637156,-0.0355830280925332,-0.020016317763250108,-0.019246262386502268,-0.018693082125822477,-0.018769429237345415,-0.02904956762768306,-0.024302927810096322
2016-03-31,0.0238121153163179,0.0162271230147079,0.0143327212906002,0.0087357561909731,0.0088166948889034,0.0190292590780715,0.0187099464980742,0.0110046106295825,0.0109235984362589,0.013461393903627805,0.013717730830876285,0.015003491656881574,0.0156583510910473,0.016409031914785686,0.016096773202966767
2016-04-30,-0.0227851342852654,-0.0093484832170885,-0.0059858680989706,0.0041089904792867,0.0040931101101396,-0.015138349328597,-0.0150963691762286,-0.0152518512659929,-0.0103825735756731,-0.0011380867868852782,-0.0009655014850340653,-0.0007498151477767323,-0.0025272200836614646,-0.00027218365225435465,-0.00029717967739642016
2016-05-31,0.0268582957161227,0.0132698594613922,0.0098760427451273,-0.0002833513315715,-0.000281364095704,0.0192291286216157,0.0191635861030691,0.0185782002139296,0.0188956900793778,0.004703927912803456,0.00447771355225431,0.0059801552412437784,0.006197774965918363,0.007230915846812948,0.006514477971356284
2016-06-30,0.0020345319779446,0.0041983329256776,0.0047398239479651,0.0063661357731122,0.0063636055597582,0.0032302258171329,0.0032247138206219,0.00327900816578,0.0035387872605322,0.005045367121173595,0.005038594561120542,0.005236945359243196,0.00477863612660607,0.004804185845772325,0.004578358130575999
2016-07-31,-0.0512411139825313,-0.0228803347585241,-0.0157826130810056,0.0055357288120866,0.0055273070648333,-0.0357159505398507,-0.0356987786016184,-0.0180670791111129,-0.0358458587291715,-0.00826117224436127,-0.008020719683891755,-0.011462170921886087,-0.014387430170626707,-0.025066576998441767,-0.028634507320606108
2016-08-31,0.0082967130024573,0.0060234285889042,0.0054556701365623,0.0037552857536774,0.0037551886716617,0.0069232516157203,0.0069108268798971,0.0063774114724546,0.006922361437873,0.004062212122802273,0.004026538821290266,0.004331966517669159,0.004392498348934953,0.0033060255712135125,0.0032660468640359035
2016-09-30,0.0594293771977636,0.0358863191730659,0.030006067851574,0.0123999730083986,0.0124056305625644,0.0463746944926246,0.0463247165677924,0.0391163733300997,0.0462881999076697,0.02146513993930895,0.021161529230848727,0.021971818793155067,0.02628418102184982,0.017730960430017567,0.027309018361434085
2016-12-31,0.0117308616132547,0.0013626545958932,-0.0012268452721966,-0.0089807158725439,-0.008980750760157,0.0056104108640836,0.0056715875021576,0.005046845454576,0.0056107989282228,-0.004336494532676802,-0.0048060297563331435,-0.005475213835929469,-0.005349126517508316,-0.0069813581128160065,-0.007020813125737279
2017-01-31,0.090069111087863,0.0543295982438314,0.0454028232393033,0.0186733432672367,0.0186796881787845,0.0530827445993829,0.0703668513112004,0.0582262757251904,0.070262926427839,0.035312136327152154,0.03430766176698702,0.03370623610756389,0.035458732208227636,0.028488477361675174,0.03541994384962876
2017-02-28,-0.0048285128799836,-0.0066610586686786,-0.0071187355262672,-0.0084892271314905,-0.0084893723852801,-0.0092681792145259,-0.0061272636687166,-0.0073092399605254,-0.0063633519874316,-0.007243002639571385,-0.007476688309135364,-0.00750361916775324,-0.007582264317700425,-0.007879091422573524,-0.008106287513373875
2017-03-31,0.0444657588234065,0.0239905622366826,0.0188766307244071,0.003565596218069,0.003563988998097,0.0153441794022381,0.0326203248858537,0.0314824658936126,0.0025791580673502,0.023114858743294314,0.023833530267029394,0.016886702855621633,0.012834559837185226,0.020732348056176228,0.01547539540439047
2017-04-30,0.0152915284610737,0.015278208203594,0.0152748814152508,0.0152621296093828,0.0152643824253719,0.0151833273482146,0.0152696877476889,0.0149120240444376,0.014123186918737,0.015145703697721908,0.015105488954725396,0.015068955852804395,0.015072572958656246,0.015210930809041503,0.015193534225607798
2017-05-31,0.0487269776618131,0.0287505112897898,0.0237611253509576,0.0375427033588339,0.0375507062419888,0.0270945522133561,0.0381435794573092,0.0143446458512179,0.0380544994416202,0.03340845956656446,0.03266270830957117,0.029069750078504108,0.026029042957834092,0.026074001630188547,0.017499959483732903
2017-06-30,-0.0257235885595024,-0.0116483968324813,-0.0081259710612979,-0.0186717836769593,-0.0186727103002662,-0.0024289513056473,-0.0181502118025949,0.0006661963194339,-0.0180000087110153,-0.015234686342442617,-0.015782705338136423,-0.012534351749256828,-0.015551643914029425,-0.014349200357504604,-0.01812628325569476
2017-07-31,-0.0081039436501151,-0.0096467945904486,-0.0100321190846296,-0.0088748198119934,-0.0088747358927662,-0.009865120722788,-0.0089447380738303,-0.0100347761643966,-0.0089597681866848,-0.009431371071340223,-0.009429523725261726,-0.009458746402076933,-0.009258564245217938,-0.009210281089869089,-0.009083618353852588
2017-08-31,-0.0309766055658198,-0.0136298654962096,-0.0092886821498851,-0.0222916345279577,-0.0222923399800522,-0.0215639017911795,-0.0217157203145598,-0.0213119218501695,-0.0215733071911841,-0.018390289198653934,-0.01847232313343386,-0.018591632073882168,-0.019145479512556123,-0.02055605284348668,-0.02083603204286043
2017-09-30,0.0260836708088783,0.0162312781158602,0.0137705714395723,0.0211631949405037,0.0211632664598016,0.0206476051497493,0.0207724212018115,0.0206363304893311,0.020673201568886,0.0182892870440063,0.017891864435927645,0.016417947527772713,0.016427371003789385,0.0179370021134355,0.01727689884287811
2017-10-31,0.0321012457270728,0.0170730349118505,0.0133196034591962,0.0245959550011973,0.0245959938859309,0.0179160603404454,0.0241876969015488,0.0236309981811272,0.0240489102030424,0.02122096842847912,0.020541860443770283,0.021043556565305196,0.017306504408743453,0.022755109986805626,0.0205834313092834
2017-11-30,-0.0037783226150691,0.0005377540267805,0.0016178587386357,-0.0016176625093427,-0.0016176913132778,0.0024022190423653,-0.0015073448520025,-0.0013239943025024,-0.0014702649228837,-0.0007706960224270911,-0.0006847956597792801,-0.000764789714683345,-0.00041618864691231815,-0.0010927300743474254,-0.0012807677547152113
