Date,Synthetic Pure VRP Proxy,Buy-and-Hold Equity,60/40,1/N Equity-Bond,HMM RV + Log VRP (full),HMM RV + Log VRP (partial 0.25),RSM RV + Raw VRP
2015-02-28,0.0588528766528032,0.056204514907181,0.0301133485471897,0.023596680240698,0.040580751797669,0.0414030703835054,0.0431726481842647
2015-03-31,-0.0044335086382933,-0.0157053173855232,-0.0079338602633631,-0.0059890160425483,-0.0118014831482538,-0.0115655262707632,-0.0069544899299734
2015-04-30,0.0506869164844465,0.0098336870330657,0.0046029637979059,0.003296574654547,0.0070423969219046,0.0070179174307545,0.006661239382236
2015-05-31,0.0248099645519205,0.0128560402101056,0.0059557192115669,0.0042323370779598,0.0093841497189635,0.0092320613916331,0.0064180090450217
2015-06-30,0.0175519846740086,-0.0203117643959015,-0.0164984068985124,-0.0155440923079116,-0.0183975838379279,-0.0183534649085516,-0.0174578841126695
2015-07-31,0.041393407578849,0.0225889279392297,0.0169954189143548,0.0155984055933133,0.0197869594037963,0.0197158696870503,0.0195754497709966
2015-08-31,-0.0701431729232889,-0.0609500662556478,-0.0379422120208401,-0.0321840842604705,-0.0493194609815795,-0.0492640685255151,-0.038212258852447
2015-09-30,0.0169407783798314,-0.0255162798776442,-0.0120802378856926,-0.0087177654796827,-1.480329137242128e-05,-0.0137700556548014,-0.0191937159105932
2015-10-31,0.0383317407137331,0.0850599931097662,0.0512716749002926,0.0428322963379639,0.0180665528188365,0.0449536673504422,0.0681850939972074
2015-11-30,0.0175506554793545,0.0036548945903531,0.0006329893733546,-0.000121735684976,-0.0022207519130085,-0.0005256629357707,-0.0032250483260034
2015-12-31,-0.0078277528229754,-0.0172823481191222,-0.0111436511026262,-0.009607410952337,-0.0144226141660597,-0.0103279962082216,-0.0148628787983841
2016-01-31,-0.0171924259447286,-0.0497866157265776,-0.0249400782073302,-0.0187218635468739,-0.0231065617215121,-0.0213293963857031,-0.0373805425422168
2016-02-29,0.0015493799018296,-0.0008259245379658,0.0030480075780032,0.0040174619670401,0.0061903357763042,0.0043915835623872,0.0011126829480502
2016-03-31,0.059931973560352,0.0672659132883382,0.0438314868386719,0.0379783282125511,0.0214013737689592,0.0312381215614054,0.0553636727031713
2016-04-30,0.0223368462305731,0.0039414106580875,0.003384075673434,0.0032448805289242,0.0025334544989717,0.0030543522385979,0.0031569665540949
2016-05-31,0.0259718551555444,0.0170114915645502,0.0102529210201643,0.008564934905086,0.013501956813386,0.0094883406578597,0.0125137576664567
2016-06-30,-0.0190336283402866,0.0034757514741159,0.0098186007447478,0.0114058975520109,0.0066718894883299,0.0093076764808808,0.0084649010525125
2016-07-31,0.0369291454907673,0.0364713830051051,0.0240460543419239,0.0209427059359405,0.0240011839298492,0.0246391287874433,0.0292207525171867
2016-08-31,0.0543703552393523,0.0011975479761727,-0.0001446472354784,-0.0004798614058412,0.0001420350642967,1.3894282289647224e-06,-0.0002841171475212
2016-09-30,-0.0027193974338532,5.793105380536012e-05,0.0002409575774209,0.0002867600193582,0.000141158107973,0.0001290924779523,-0.0002225738559902
2016-10-31,0.0508902972117342,-0.0173370266429506,-0.0136753009953985,-0.0127589360198471,-0.0153470507967433,-0.0148167761768501,-0.0161363356494698
2016-11-30,0.0347889080908341,0.0368382863528735,0.0118112393577711,0.0055604619137203,0.0242952246906014,0.02050208222921,0.0111230929932592
2016-12-31,0.0371968680930446,0.0202722566305728,0.0131715234310966,0.0113980748097373,0.016688756829656,0.0160431661218487,0.0129651491933171
2017-01-31,0.0569160955629602,0.0178945687934231,0.0115804989563417,0.0100035279184439,0.0147363227190794,0.0143215466598174,0.0120395693731056
2017-02-28,0.0609631158910895,0.0392913743866489,0.0261431274660599,0.0228592139142426,0.0327234469486376,0.0321510188054347,0.0265753054281108
2017-03-31,0.0546690632832337,0.0012501418997976,0.0005278859349845,0.000347502033677,0.0008893625811934,0.0008677232266162,0.0005275945800582
2017-04-30,0.0474433513124544,0.0099260093775288,0.0095833468474392,0.0094977659306907,0.009754745679254,0.0097451935337669,0.0090721316868639
2017-05-31,0.0291718082004878,0.0141129265319224,0.0112126636350122,0.0104883115180631,0.0126628889610297,0.0126272082604682,0.0109963657311673
2017-06-30,0.0352979062461978,0.0063749419274092,0.0037489453368788,0.0030930973182121,0.0050601311711485,0.0050436786847695,0.0037821340940359
2017-07-31,0.0852445163537276,0.0205542093337967,0.0136602988296085,0.0119385049867596,0.0171085696275814,0.0170876419941891,0.0128409847656932
2017-08-31,0.0084079426567658,0.0029177301964335,0.005512842679411,0.0061622688753884,0.0042168274029658,0.0042093902221524,0.0052962177384517
2017-09-30,0.0682166035132483,0.020149466545599,0.0097909340479566,0.0072038294831143,0.0149051776803191,0.0149586584639778,0.0117906088276978
2017-10-31,0.090384029273899,0.0235637785629116,0.0145189365107644,0.0122599273560892,0.0190402391022225,0.01910305866137,0.0145468674502576
2017-11-30,0.0612214604904978,0.0305659554434156,0.0177314963171369,0.0145259807522289,0.0241529549986009,0.0242986316849548,0.0236356440770477
2017-12-31,0.0885144538867388,0.0121279145070889,0.0091736426704937,0.0084358030201575,0.0106518944154124,0.0106999444199589,0.010608122789018
2018-01-31,0.023021601680493,0.0563593912258277,0.0292840900508356,0.0225216159991697,0.0428348203639605,0.0432490380364505,0.0425887849389568
2018-02-28,-0.0891036456285823,-0.036360479558205,-0.0258640984907346,-0.0232372698975261,-0.0310678619154965,-0.0314251917282155,-0.0300142064967749
2018-03-31,0.0002351783823166,-0.0274108079748163,-0.0137784965285993,-0.0103668991771617,-0.001484780110619,-0.0160119251353429,-0.0206754378393971
2018-04-30,0.01321585344506,0.0051684810349672,-0.0006702240556903,-0.0021284520925791,-0.0064554294674899,-0.0017940820462152,0.002252462049444
2018-05-31,0.0317193087360638,0.0243092051785429,0.0172246189012794,0.015455196273431,0.0106134749954197,0.0146566879893829,0.0202363488285018
2018-06-30,0.0465106270872883,0.0057507019615949,0.0038587837665161,0.0033862737077465,0.0035245930558754,0.0034270233249729,0.0036662859526182
2018-07-31,0.0456300566837744,0.0370466840668968,0.0220936582672774,0.0183589879454533,0.0294710245667519,0.0221405744620266,0.026090580948771
2018-08-31,0.0430931452504786,0.0319196379891806,0.021411389875822,0.0187868637081352,0.0266559591272835,0.0228948533934147,0.021302747483529
2018-09-30,0.0651896097186103,0.0059455080580061,0.0010825990998768,-0.0001319225533501,0.0035149436991834,0.0022234078251645,0.0015715963564252
2018-10-31,-0.0461224461291544,-0.0691042468937107,-0.0440702964989239,-0.0378050404278163,-0.0565711872865022,-0.0519941464721033,-0.0361714428702733
2018-11-30,0.0084848854050355,0.0185493906267066,0.0142105841861213,0.0131269450982764,0.0086841252653513,0.0137946935983132,0.0157200790141549
2018-12-31,-0.0270362342870488,-0.0880485036246889,-0.0449585269296767,-0.0341741090423396,-0.0040471147431251,-0.0338439215952412,-0.0508222034325393
2019-01-31,0.0173337300218411,0.0800655660101785,0.0516504743777705,0.0445532192889495,0.0232585135542888,0.0374208032849801,0.0655784611774888
2019-02-28,0.0278094672216574,0.0324158892320889,0.018978578224735,0.0156224889111661,0.0055989985650338,0.0109404149069571,0.0044094840453216
2019-03-31,0.015554373462576,0.0181005619828156,0.0193493657673254,0.019661873818694,0.0177294291203935,0.0195676486600524,0.0185888409430571
2019-04-30,0.0461498186025315,0.0408521654473834,0.0236896361261938,0.0194031021512654,0.0316687883586538,0.0212952197874661,0.0271668395431096
2019-05-31,-0.0094784314215236,-0.0637710395237561,-0.0306604093894924,-0.0223738397633479,-0.0472091523053274,-0.0322571153390215,-0.0391274618242355
2019-06-30,0.0254415698373814,0.0695864069381526,0.0461193133467425,0.0402579837384858,0.0215167785383856,0.0400058209397261,0.05767078288649
2019-07-31,0.0391777316124375,0.0151196204262014,0.009792857343048,0.0084624750883261,0.0052025825209062,0.0076866792020323,0.0046030762234625
2019-08-31,-0.0218116735720164,-0.0167435685861975,0.0010636386963216,0.0055199915068979,-0.0088642483971119,0.0035800541142642,-0.0024744651153744
2019-09-30,0.048387804115883,0.0194581895100063,0.0092142656758772,0.0066557870704921,-0.0022034019729227,0.0051441596711356,0.0140677663344155
2019-10-31,0.0230579657112252,0.0221045628958418,0.014085741673733,0.0120829913411148,0.0168719750288306,0.0127103438551963,0.0173240923987544
2019-11-30,0.0544783949050715,0.036198260885383,0.0215636598531851,0.0179085225446851,0.026669457064618,0.0212574241124387,0.0272063515126767
2019-12-31,0.0336549129095099,0.0290550584446245,0.0172318626914258,0.014278923779216,0.0230333275150508,0.0186778554241175,0.0218116817635102
2020-01-31,0.011754825275317,-0.000403181933455,0.0078643940269137,0.0099333622422582,0.0037405771405692,0.0058634801060024,0.0047432228005843
2020-02-29,-0.0230466458175944,-0.0791661506922728,-0.0412085608571833,-0.0317087680991303,-0.0583794362721516,-0.051871330133659,-0.0593367283112246
2020-03-31,-0.0567119915339744,-0.1248712409272528,-0.0770922486000828,-0.065133713155216,-0.0303505084633396,-0.0735418699342671,-0.1009697131128694
2020-04-30,0.0158413760726965,0.1269836370964108,0.0830178813513318,0.0720360605490312,0.0391494427382222,0.0667412599001188,0.1050250885285937
2020-05-31,0.0256549382426854,0.0476452544724752,0.0312583591070539,0.0271655240907241,0.0149095551794656,0.0233126051696187,0.0137095551795346
2020-06-30,-0.0034004749548313,0.0177343900301463,0.0132717078667209,0.0121571310214444,0.0088367129364191,0.0105419928664914,0.0089966353367675
2020-07-31,0.0471528824067053,0.058892149898498,0.0406470283650762,0.0360900297094624,0.0224408774954003,0.0280615032474994,0.048358393197884
2020-08-31,0.0533041224017487,0.0697966708395769,0.0385475795931215,0.0307425357554252,0.0431450916264362,0.0242738897794914,0.0143674651653821
2020-09-30,0.0049173838227738,-0.0374435606327242,-0.0228733312552003,-0.0192269721776507,-0.0303961344644316,-0.0204071502625289,-0.0254209808963779
2020-10-31,0.014790098036456,-0.0249334065425244,-0.0172026411188611,-0.0152679615122675,-0.0106531418243996,-0.0142366612839622,-0.0213608765055735
2020-11-30,0.0443280841099576,0.1087766996728891,0.0700495321992253,0.0603763657092519,0.032304182039887,0.0485083919034684,0.0894117400821783
2020-12-31,0.0534974895648288,0.037048273636451,0.0225550509176439,0.018935221559134,0.0080776546429817,0.0134153996145782,0.0069006861810014
2021-01-31,0.0203959545829345,-0.0101904526820163,-0.009093929608809,-0.0088195214753898,-0.0108406552543325,-0.0089522663371173,-0.0100282288158535
2021-02-28,0.0415614519342964,0.0278053509976403,0.0105903381748616,0.0062907476367217,0.0179485171848773,0.0080405568093171,0.0188649430086498
2021-03-31,0.037373557246436,0.045399444655904,0.0226275562943469,0.0169399890875032,0.032848144546649,0.0231460440085494,0.0234151461752886
2021-04-30,0.0493376724987128,0.052910658612828,0.0346534067896153,0.0300934025703974,0.0374991147240158,0.0362306977126523,0.0231991657207914
2021-05-31,0.027804099294921,0.0065660544671182,0.0047527004234422,0.0042998115515385,0.0053730060205889,0.0050505184752922,0.0038637808174686
2021-06-30,0.056520654237485,0.0224271360820578,0.0167614330850804,0.015346389066516,0.0181671291658445,0.0180197242124669,0.0186092826828024
2021-07-31,0.0358758686269556,0.0244127369275779,0.019107532600161,0.017782522953976,0.0215764482098466,0.0206388092579054,0.0193863073337727
2021-08-31,0.0794530350462007,0.0297597134730227,0.0170394560564984,0.0138624658369514,0.0232990428013135,0.0214803745858409,0.0184719710821464
2021-09-30,0.0266576087020853,-0.0466054114739201,-0.0316507025476562,-0.0279080852967976,-0.0391146250220186,-0.0376407716953766,-0.0325221721449377
2021-10-31,0.0831825351112587,0.0701636162290928,0.0420310339282092,0.0350044010585152,0.0345999132981802,0.0482668184081248,0.0557573070864986
2021-11-30,0.033978814083343,-0.0080349867137178,-0.0037428254263159,-0.0026687009314647,-0.0046592955534973,-0.0047557523650231,-0.0015906313185922
2021-12-31,0.0610591160748856,0.0462477926889457,0.0262904030495803,0.0213057929208333,0.0358440059947762,0.0320865100804438,0.0348728063994468
2022-01-31,-0.0087299607494251,-0.0527412521579682,-0.0396555115415329,-0.0363806076935843,-0.0311946375605943,-0.0406056699768106,-0.0297093090540746
2022-02-28,0.0065394079090492,-0.0295168394280099,-0.0223016274519255,-0.0204959602298503,-0.0153090648305392,-0.020903605150899,-0.0269636367616008
2022-03-31,0.0319671503260011,0.0375903066023264,0.0112743239784428,0.004701613576913,-0.0149504323117937,5.375166766271916e-06,0.0244466796156749
2022-04-30,-0.0246276712811793,-0.0877690263384611,-0.0679105920890856,-0.0629405090327287,-0.0480374088753308,-0.057322023709376,-0.0494334071687654
2022-05-31,0.0083168674097059,0.0022572128671336,0.0043940348278814,0.0049287742384077,0.0065345237929911,0.0057575290575608,0.0021366460588393
2022-06-30,-0.012321125145077,-0.0824604133184297,-0.0557222339465449,-0.0490303519355038,-0.0289163947948768,-0.0354175682652535,-0.0370392741230751
2022-07-31,0.0362940250076845,0.0920874103861939,0.0653746194133328,0.0587024855978837,0.0387219246695027,0.0427694108501557,0.0777572683121157
2022-08-31,0.006480083116158,-0.0408020821139714,-0.0366554333576469,-0.0356176879266726,-0.0325006482192641,-0.0331088560268786,-0.0336983839465651
2022-09-30,0.0053849702550986,-0.0924459362028864,-0.07207415684542,-0.0669755663537769,-0.0516722278908034,-0.0537174116443779,-0.0833757149407119
2022-10-31,0.0144134745646084,0.0812757347561823,0.0436082593288057,0.0341999932783752,0.0060264394414202,0.0081427287306949,0.0624608323292921
2022-11-30,-0.0070445358386183,0.0555915901934904,0.0485807906609929,0.0468297463909762,0.0415863694297275,0.0420761638192264,0.040386408437759
2022-12-31,0.0174165527956758,-0.0576284740283589,-0.0380833585685643,-0.0331918650759331,-0.018492765050255,-0.0196830370727387,-0.0187102096319674
2023-01-31,0.0476735916939327,0.0628876524070669,0.0510400506198291,0.0480809252615111,0.0392215395039619,0.0395538984584964,0.039860489658349
2023-02-28,0.0318683768567051,-0.0251427300782479,-0.0257491133045987,-0.0259005538210777,-0.0263704386839857,-0.0263314720953674,-0.0263980614006047
2023-03-31,0.0183982190732591,0.0370777769329699,0.0328066059517075,0.0317398405388671,0.0289305781498765,0.0288033171323467,0.0292234235575853
2023-04-30,0.0726165949350027,0.015974919033844,0.0118822549359216,0.0108600937550248,0.0078902921895324,0.0080317944646767,0.0080491946229212
2023-05-31,0.0384140068875464,0.0046161244597722,-0.0018153502855447,-0.0034216230883945,-0.0031443473270598,-0.0066507144734206,-0.0065431013844951
2023-06-30,0.0837207453656158,0.0648000249578835,0.0373753977485536,0.0305256229123982,0.0483196098103574,0.0252345821728027,0.0279689951720007
2023-07-31,0.0758276343225589,0.0327331821182184,0.0195631241840525,0.016273783006377,0.0247668108101142,0.0168212406320838,0.0070521655012058
2023-08-31,0.0279676920685312,-0.0162520115990999,-0.0122813013544107,-0.0112876124976517,-0.014335264963663,-0.0123767617171824,-0.0132837128165422
2023-09-30,0.0368782412649425,-0.0474345393593839,-0.0388298850198168,-0.036676455544187,-0.0423441812215907,-0.0396684607250008,-0.0408763114525335
2023-10-31,0.0419959155784182,-0.0217085890517351,-0.0193107197422951,-0.0187106385247789,-0.020263172351217,-0.0197469367921387,-0.0182595170604729
2023-11-30,0.0698418683950922,0.0913437791352067,0.0731576483706753,0.0686152575405673,0.0784888363559522,0.0765782285308424,0.0793615243155652
2023-12-31,0.0668105994731821,0.0456553266599584,0.0421797385810553,0.0413116708593381,0.038873909866733,0.0419249286047646,0.037604677113184
2024-01-31,0.032266495183574,0.0159264548210282,0.0089431842182716,0.0071990798802075,0.0109711999965503,0.0095140380476888,0.0023188467395644
2024-02-29,0.0157585076380311,0.0521868973662178,0.0253822840918311,0.0186874437711752,0.0384045558472251,0.0306689909804545,0.0241032229775483
2024-03-31,0.0712193683391489,0.0327020840550964,0.0232202281606087,0.0208520512850371,0.0207177218821869,0.0243191857585739,0.0138291758303057
2024-04-30,-0.0089974101546703,-0.040319743765915,-0.0341124784555529,-0.0325590406028088,-0.037721830405197,-0.035580349908332,-0.0343360453250409
2024-05-31,0.0868638211798022,0.0505797876269142,0.0370103913654944,0.0336212561914626,0.0372237271799629,0.0393403694138461,0.0424040513441193
2024-06-30,0.0976592456463161,0.0352799736612836,0.0246976887285129,0.0220546629149613,0.0293211957095541,0.0274101047624236,0.0142617423260615
2024-07-31,-0.0253456912406112,0.0121092311777657,0.0169364234511915,0.0181444166639483,0.0145138426106596,0.0153026944843222,0.0160990567424727
2024-08-31,-0.0189206260592333,0.0233655089990985,0.0198609130697344,0.0189856184764139,0.0212254415817733,0.0210568967437418,0.0193140261403131
2024-09-30,0.0139746381292715,0.0210046668293104,0.017930487684027,0.0171626941675697,0.0138313351520239,0.0177251080960879,0.0151941073410788
2024-10-31,0.0553202244323937,-0.0089236473288767,-0.0154370863270768,-0.0170638078780929,-0.0181475122945018,-0.0159431583205908,-0.0171953912933773
2024-11-30,0.0640982864434966,0.0596334254859591,0.0402016546168476,0.035348267303512,0.0492281324599009,0.0416906438500975,0.0454279540862538
2024-12-31,-0.0058500020569147,-0.0240599661651395,-0.0212131198941914,-0.0205006776519045,-0.0221570602279628,-0.0216638068992908,-0.0205495777733861
2025-01-31,0.0288602033570274,0.0268562371143192,0.018167512400179,0.015997439359072,0.0197504654674171,0.0195156449466162,0.0168591852230602
2025-02-28,0.0312491415480137,-0.012694839644185,0.0013158506943321,0.0048220866002108,-0.0046602909889964,-0.0019277530523955,0.0018203213449906
2025-03-31,-0.0062438047344241,-0.0557190032960384,-0.033564145101606,-0.0280195288326738,-0.0444102406583929,-0.0397923855252829,-0.0398907660344777
2025-04-30,-0.0918682423644182,-0.0086702759161706,-0.0034841593766137,-0.0021863191459501,0.0003478361226639,-0.0034471097657409,-0.0043182966713406
2025-05-31,0.0277288276642481,0.062845044644646,0.0352475307509098,0.028354585795435,0.0076817626666563,0.026950176461275,0.0200530259056281
2025-06-30,0.0453240663474486,0.0513861195970719,0.0366359884237988,0.0329519453244037,0.0231671046882297,0.0303672755462463,0.021598626026314
2025-07-31,0.0675035636964741,0.0230315463966952,0.0127510153136203,0.0101833850764279,0.016335756807731,0.0107112002695412,0.0083315947789938
2025-08-31,0.0230637593634672,0.0205193844087046,0.0170689393952639,0.0162071716823143,0.0187595425961489,0.0169374714259892,0.0167689222219134
2025-09-30,0.048436222913732,0.0356204341852999,0.025867933505064,0.0234321539354005,0.0306431851104394,0.0270080369762845,0.0258966527214693
2025-10-31,0.0090901016370657,0.0238373935763009,0.0167559436496802,0.0149873051393956,0.020290922333119,0.0183148822179089,0.0164932200710613
2025-11-30,0.0106981557407011,0.0019500049129079,0.00359087098925,0.0040014975826504,0.0028077804184747,0.0030673228115352,0.0037301563807541
2025-12-31,0.0425307225834387,0.0007975029584423,-0.0006391127212836,-0.0009979083337092,-0.0001949612904803,-0.0002083613372769,-0.000523726935052
2026-01-31,0.0247356847161106,0.0147377288395744,0.009837988656927,0.0086142578179074,0.0121766278541199,0.0115568584183248,0.009250751856209
2026-02-28,0.0217085401118887,-0.0086419583402239,0.001195519074957,0.0036573779479456,-0.0037076880378752,-0.0027337694754269,0.0011537617789774
2026-03-31,0.0051199450111895,-0.0493795666434433,-0.0368216355920398,-0.0336788362338853,-0.0429963320955277,-0.0420142581687352,-0.0413319378751297
2026-04-30,0.0406300040459902,0.1050526868659724,0.0636601986304084,0.053321317196094,0.0393188849143956,0.0699640607999456,0.0841973471486392
2026-05-31,0.0521005930369599,0.0526257530375027,0.0327268101040169,0.0277567694532195,0.0139269312407366,0.0310189688283223,0.0116764166876591
2026-06-30,-0.0150283255633041,-0.010292566443839,-0.0065031375480713,-0.0055548210640591,-0.0088778154239175,-0.006785027334418,-0.0045160024165464
2026-07-31,-0.0062843872686019,0.0060393556887246,0.0036653874671044,0.003072484283329,0.0003761606953577,0.0029932142806902,0.0037255879387082
