Market,Strategy,Model Group,Gamma,Obs,Start,End,Ann. Arithmetic Mean,Ann. Geometric Return,Ann. Vol,MV CEQ Ann.,CRRA CE Ann.,Min Monthly Return,CRRA Domain Valid,Delta MV CEQ Ann. vs 60/40,Delta MV CEQ CI Low vs 60/40,Delta MV CEQ CI High vs 60/40,Delta MV CEQ Positive vs 60/40,Delta CRRA CE Ann. vs 60/40,Delta CRRA CE CI Low vs 60/40,Delta CRRA CE CI High vs 60/40,Delta CRRA CE Positive vs 60/40,Bootstrap P(Delta MV <= 0) vs 60/40,Bootstrap P(Delta CRRA <= 0) vs 60/40,Fee Eq. bps vs 60/40,CRRA Fee Eq. bps vs 60/40,Delta MV CEQ Ann. vs 1/N Equity-Bond,Delta MV CEQ CI Low vs 1/N Equity-Bond,Delta MV CEQ CI High vs 1/N Equity-Bond,Delta MV CEQ Positive vs 1/N Equity-Bond,Delta CRRA CE Ann. vs 1/N Equity-Bond,Delta CRRA CE CI Low vs 1/N Equity-Bond,Delta CRRA CE CI High vs 1/N Equity-Bond,Delta CRRA CE Positive vs 1/N Equity-Bond,Bootstrap P(Delta MV <= 0) vs 1/N Equity-Bond,Bootstrap P(Delta CRRA <= 0) vs 1/N Equity-Bond,Fee Eq. bps vs 1/N Equity-Bond,CRRA Fee Eq. bps vs 1/N Equity-Bond
US,ML Logistic + VRP,Machine Learning,1.0,184,2011-04-30,2026-07-31,0.07516889190579001,0.07470542083561282,0.07634108644862538,0.07225491116571177,0.07470542083561171,-0.0587584426127306,True,-0.017809216090115057,-0.029609034315324266,-0.007402603633171519,False,-0.01919899258785085,-0.032157048202685494,-0.00783681034868754,False,1.0,1.0,-178.09216090115058,-191.9899258785085,-0.007073298404706815,-0.016831740391509618,0.002859308389305986,False,-0.00759216506622451,-0.017857542613715267,0.0030960191300185113,False,0.8995,0.9,-70.73298404706816,-75.9216506622451
US,ML Gradient Boosting + VRP,Machine Learning,1.0,184,2011-04-30,2026-07-31,0.0734371164749936,0.07245969149415843,0.08106758801055633,0.07015113956206895,0.07245969149415754,-0.0701706270392433,True,-0.019912987693757878,-0.0314608385585578,-0.008306866615112075,False,-0.021444721929305022,-0.034221197211080315,-0.009018625995906217,False,1.0,1.0,-199.12987693757879,-214.4472192930502,-0.009177070008349636,-0.020982926308397556,0.003388813140805759,False,-0.009837894407678682,-0.022319175381112055,0.0036960324181035216,False,0.9115,0.9115,-91.77070008349637,-98.37894407678682
US,ML Gradient Boosting Base,Machine Learning,1.0,184,2011-04-30,2026-07-31,0.07315875076394449,0.07220316702295437,0.08061750552527534,0.06990915966538558,0.07220316702295348,-0.061655237424829,True,-0.020154967590441247,-0.03201529770244281,-0.008625758850402862,False,-0.021701246400509078,-0.03458321397753909,-0.009274502636594469,False,1.0,1.0,-201.54967590441248,-217.01246400509078,-0.009419049905033006,-0.021059753241057286,0.003044826981921564,False,-0.010094418878882738,-0.02241099313902775,0.0033220560855737992,False,0.9215,0.9215,-94.19049905033006,-100.94418878882738
US,Synthetic Pure VRP Proxy,Exploratory Synthetic VRP,3.0,184,2011-04-30,2026-07-31,0.338597232447474,0.3874605634624442,0.11617938548609183,0.31835075802958507,0.36933540226854356,-0.0918682423644182,True,0.23677232883862978,0.18714861879451708,0.3004154578463359,True,0.28465948530062124,0.22067956078303028,0.37204962437782835,True,0.0,0.0,2367.723288386298,2846.5948530062124,0.24550819785758576,0.19468607502540883,0.3110196370722588,True,0.29402064125745797,0.22709825505578077,0.38379236590028576,True,0.0,0.0,2455.0819785758576,2940.2064125745796
US,Buy-and-Hold Equity,Benchmark,3.0,184,2011-04-30,2026-07-31,0.1413971124429101,0.13957373626488878,0.1420391373327036,0.11113443764158215,0.11675059827471168,-0.1248712409272528,True,0.029556008450626864,0.007262527024414478,0.051763145779963035,True,0.032074681306789365,0.007249461974684729,0.058156133049573504,True,0.009,0.01,295.56008450626865,320.74681306789364,0.03829187746958286,0.010760496192463715,0.0658147183746692,True,0.041435837263626096,0.01084636717821572,0.07392805654941374,True,0.0075,0.0075,382.91877469582863,414.358372636261
US,60/40,Benchmark,3.0,184,2011-04-30,2026-07-31,0.0943069762882626,0.09390441342346367,0.09211784878551788,0.08157842919095529,0.08467591696792232,-0.0770922486000828,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,0.008735869018955997,0.0034463233006482574,0.014118508811430858,True,0.00936115595683673,0.0035527838827773216,0.015577143458428505,True,0.002,0.002,87.35869018955997,93.61155956836731
US,RSM RV + Raw VRP,RSM,3.0,184,2011-04-30,2026-07-31,0.09727466115702856,0.09606406710339166,0.10254303721588261,0.08150204943484173,0.08475539399249765,-0.1009697131128694,True,-7.637975611356207e-05,-0.013631499373837392,0.01591534495002608,False,7.947702457533623e-05,-0.01476525144555409,0.017216253516137363,False,0.456,0.4495,-0.7637975611356207,0.7947702457533623,0.008659489262842435,-0.005619294649835141,0.02460105894808553,False,0.009440632981412067,-0.005954833464552316,0.02672783533343932,False,0.1025,0.1025,86.59489262842435,94.40632981412067
US,HMM RV + Log VRP (partial 0.25),HMM,3.0,184,2011-04-30,2026-07-31,0.08735290937556345,0.08693791820451047,0.08618566513601572,0.07621095606315728,0.07887646907793178,-0.0735418699342671,True,-0.005367473127798006,-0.017793576588291667,0.005810118019790624,False,-0.005799447889990539,-0.019335149246286022,0.006321520850771896,False,0.802,0.8025,-53.67473127798006,-57.99447889990539,0.003368395891157991,-0.009637547040666309,0.01661993557924233,False,0.003561708066846192,-0.010384304975793679,0.017963722933351262,False,0.2755,0.2795,33.68395891157991,35.617080668461924
US,HMM RV + Log VRP (full),HMM,3.0,184,2011-04-30,2026-07-31,0.08390789107335991,0.08356720525275096,0.08237110620085422,0.0737303923682313,0.07621481221728832,-0.0583794362721516,True,-0.007848036822723989,-0.023222694976185742,0.010834135632782326,False,-0.008461104750633996,-0.02489454641290581,0.011585364200485837,False,0.746,0.747,-78.4803682272399,-84.61104750633996,0.0008878321962320079,-0.01568432197524768,0.020220143007891583,False,0.0009000512062027344,-0.01682243713353144,0.02183317556376163,False,0.362,0.364,8.87832196232008,9.000512062027344
US,1/N Equity-Bond,Benchmark,3.0,184,2011-04-30,2026-07-31,0.08257103426962824,0.08229758590183689,0.08053352965330211,0.07284256017199929,0.07531476101108558,-0.0669755663537769,True,-0.008735869018955997,-0.014118508811430864,-0.0034463233006482626,False,-0.00936115595683673,-0.015577143458428505,-0.003552783882777325,False,0.998,0.998,-87.35869018955997,-93.61155956836731,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
US,ML Random Forest + VRP,Machine Learning,3.0,184,2011-04-30,2026-07-31,0.0786075999275768,0.07814033605342585,0.07930356286296256,0.06917401730343703,0.07135747574677231,-0.060390522340569,True,-0.012404411887518257,-0.019398604057719968,-0.004460420888337241,False,-0.013318441221150001,-0.02119632622032714,-0.004647888026514996,False,0.9995,0.999,-124.04411887518258,-133.18441221150002,-0.0036685428685622606,-0.010402866279631011,0.004358415550448179,False,-0.0039572852643132705,-0.011033372314306882,0.004675392274521754,False,0.761,0.7655,-36.685428685622604,-39.572852643132705
US,ML Random Forest Base,Machine Learning,3.0,184,2011-04-30,2026-07-31,0.07716715561633358,0.07662679198357236,0.07896006261918542,0.06781511838309506,0.06991130641046372,-0.0604311502587554,True,-0.013763310807860224,-0.021967179993784877,-0.005048199338626274,False,-0.01476461055745859,-0.02389373189037584,-0.005297449842407233,False,0.9995,0.9995,-137.63310807860225,-147.6461055745859,-0.005027441788904227,-0.012364523746978997,0.0037490953401268508,False,-0.00540345460062186,-0.013339755241779517,0.004015371385699425,False,0.8345,0.837,-50.27441788904227,-54.0345460062186
US,ML Logistic Base,Machine Learning,3.0,184,2011-04-30,2026-07-31,0.07616762157296857,0.07580198330966237,0.07599464054406328,0.06750484348583649,0.06958258372772042,-0.0584675689815954,True,-0.014073585705118796,-0.025156417570961775,-0.003974744017503826,False,-0.0150933332402019,-0.027080020673616412,-0.004170714489665866,False,0.998,0.998,-140.73585705118796,-150.933332402019,-0.0053377166861627995,-0.014066081826327903,0.00404617058506688,False,-0.00573217728336517,-0.015142130879166738,0.004363156876118294,False,0.84,0.841,-53.377166861628,-57.32177283365169
US,ML Logistic + VRP,Machine Learning,3.0,184,2011-04-30,2026-07-31,0.07516889190579001,0.07470542083561282,0.07634108644862538,0.06642694968555526,0.068430587511074,-0.0587584426127306,True,-0.015151479505400023,-0.026236768208429795,-0.005082519711985939,False,-0.016245329456848312,-0.0284097118769426,-0.00535009454252981,False,0.999,0.999,-151.51479505400022,-162.45329456848313,-0.006415610486444026,-0.015323748737220201,0.0030872451667275915,False,-0.006884173500011581,-0.01634691841940474,0.0033067354772128564,False,0.8815,0.884,-64.15610486444027,-68.84173500011582
US,ML Gradient Boosting + VRP,Machine Learning,3.0,184,2011-04-30,2026-07-31,0.0734371164749936,0.07245969149415843,0.08106758801055633,0.06357918573621965,0.06539200132940515,-0.0701706270392433,True,-0.017999243454735636,-0.02868462502871155,-0.0071357460117936885,False,-0.01928391563851717,-0.03079823155810648,-0.007612054872909641,False,1.0,1.0,-179.99243454735637,-192.8391563851717,-0.00926337443577964,-0.020767046604988043,0.0030422819190561038,False,-0.009922759681680438,-0.0219849815403171,0.003227470541819735,False,0.9215,0.9215,-92.63374435779639,-99.22759681680438
US,ML Gradient Boosting Base,Machine Learning,3.0,184,2011-04-30,2026-07-31,0.07315875076394449,0.07220316702295437,0.08061750552527534,0.06340997746826779,0.06522365786722784,-0.061655237424829,True,-0.018168451722687495,-0.029238179549914624,-0.007294078780436078,False,-0.01945225910069448,-0.031419346619381075,-0.007731663337592423,False,1.0,1.0,-181.68451722687496,-194.5225910069448,-0.009432582703731499,-0.020571937247567767,0.0029221059073621073,False,-0.01009110314385775,-0.021804754506905194,0.003142713294994758,False,0.93,0.93,-94.32582703731498,-100.9110314385775
US,Synthetic Pure VRP Proxy,Exploratory Synthetic VRP,5.0,184,2011-04-30,2026-07-31,0.338597232447474,0.3874605634624442,0.11617938548609183,0.3048531084176591,0.35088644951955517,-0.0918682423644182,True,0.23176037729157536,0.18273352873296425,0.2949519081032967,True,0.2755171851131597,0.2108255185229699,0.36291796670945403,True,0.0,0.0,2317.603772915754,2755.171851131597,0.2384961976440791,0.18664941516783293,0.3034754443483136,True,0.28261370344664516,0.21522659672080136,0.37221664404267624,True,0.0,0.0,2384.9619764407907,2826.1370344664515
US,Buy-and-Hold Equity,Benchmark,5.0,184,2011-04-30,2026-07-31,0.1413971124429101,0.13957373626488878,0.1420391373327036,0.09095932110736352,0.0937554790086561,-0.1248712409272528,True,0.017866589981279768,-0.007389115688395564,0.042159377936178966,False,0.018386214602260642,-0.009349139697580767,0.04646831242572593,False,0.0805,0.093,178.66589981279768,183.86214602260642,0.024602410333783506,-0.006156683694824804,0.05461233998364121,False,0.0254827329357461,-0.008243394130397552,0.06001776516060024,False,0.055,0.0655,246.02410333783507,254.827329357461
US,60/40,Benchmark,5.0,184,2011-04-30,2026-07-31,0.0943069762882626,0.09390441342346367,0.09211784878551788,0.07309273112608375,0.07536926440639546,-0.0770922486000828,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,0.006735820352503738,0.0010372806725972633,0.012423901620629995,True,0.007096518333485458,0.0009257068331389173,0.01339761203050153,True,0.0155,0.0155,67.35820352503738,70.96518333485457
US,RSM RV + Raw VRP,RSM,5.0,184,2011-04-30,2026-07-31,0.09727466115702856,0.09606406710339166,0.10254303721588261,0.07098697495338385,0.07345212547166557,-0.1009697131128694,True,-0.0021057561726998963,-0.016323976663722914,0.014286922899758503,False,-0.0019171389347298895,-0.017344316033810397,0.015686805712354306,False,0.567,0.55,-21.057561726998962,-19.171389347298895,0.004630064179803842,-0.011048090825588445,0.021284767565350814,False,0.005179379398755568,-0.011907105919997335,0.02339793343376274,False,0.2345,0.232,46.30064179803842,51.79379398755568
US,HMM RV + Log VRP (partial 0.25),HMM,5.0,184,2011-04-30,2026-07-31,0.08735290937556345,0.08693791820451047,0.08618566513601572,0.06878298718821985,0.0707270831808473,-0.0735418699342671,True,-0.004309743937863902,-0.016067583707371103,0.006976542823451465,False,-0.004642181225548159,-0.017415778334233377,0.007602747765426573,False,0.755,0.7545,-43.097439378639024,-46.42181225548158,0.0024260764146398356,-0.010362874047702962,0.015503646763471652,False,0.002454337107937299,-0.011205641211439998,0.016683022283032783,False,0.3295,0.3405,24.260764146398355,24.54337107937299
US,HMM RV + Log VRP (full),HMM,5.0,184,2011-04-30,2026-07-31,0.08390789107335991,0.08356720525275096,0.08237110620085422,0.06694539323147891,0.06877694406865587,-0.0583794362721516,True,-0.006147337894604837,-0.021600002051590524,0.012333533222161491,False,-0.006592320337739599,-0.02332593977177853,0.013175060059438677,False,0.685,0.6835,-61.47337894604837,-65.92320337739599,0.0005884824578989006,-0.016036551743148948,0.019879765923996314,False,0.0005041979957458587,-0.01698815765515837,0.0212823944995784,False,0.378,0.386,5.884824578989006,5.041979957458587
US,1/N Equity-Bond,Benchmark,5.0,184,2011-04-30,2026-07-31,0.08257103426962824,0.08229758590183689,0.08053352965330211,0.06635691077358001,0.06827274607291,-0.0669755663537769,True,-0.006735820352503738,-0.012423901620629996,-0.0010372806725972633,False,-0.007096518333485458,-0.013397612030501532,-0.0009257068331389188,False,0.9845,0.9845,-67.35820352503738,-70.96518333485457,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
US,ML Random Forest + VRP,Machine Learning,5.0,184,2011-04-30,2026-07-31,0.0786075999275768,0.07814033605342585,0.07930356286296256,0.06288496222067716,0.06449613613398597,-0.060390522340569,True,-0.010207768905406589,-0.017052790909945985,-0.0023006188417330916,False,-0.010873128272409494,-0.018483427655095926,-0.0022450478225506036,False,0.9955,0.9935,-102.07768905406589,-108.73128272409494,-0.003471948552902851,-0.009713969909837082,0.004273977933971447,False,-0.003776609938924036,-0.010453686818456704,0.004530153877828226,False,0.7495,0.7585,-34.71948552902851,-37.76609938924036
US,ML Logistic Base,Machine Learning,5.0,184,2011-04-30,2026-07-31,0.07616762157296857,0.07580198330966237,0.07599464054406328,0.06172965809441511,0.06328886563964797,-0.0584675689815954,True,-0.011363073031668641,-0.021808250114701427,-0.0014006262674944496,False,-0.012080398766747491,-0.023507364598149106,-0.0012837982193442915,False,0.987,0.986,-113.63073031668641,-120.80398766747491,-0.004627252679164903,-0.012699577177127858,0.0045113972834856155,False,-0.0049838804332620334,-0.013553827147323056,0.004736793698337725,False,0.8095,0.812,-46.272526791649035,-49.838804332620334
US,ML Random Forest Base,Machine Learning,5.0,184,2011-04-30,2026-07-31,0.07716715561633358,0.07662679198357236,0.07896006261918542,0.06158042689426939,0.06311927064174228,-0.0604311502587554,True,-0.01151230423181436,-0.019448331414993487,-0.00261125277190433,False,-0.012249993764653189,-0.02095412857223966,-0.002622871241411268,False,0.9945,0.993,-115.1230423181436,-122.49993764653189,-0.004776483879310622,-0.01198071987463819,0.0037754340501312223,False,-0.005153475431167731,-0.012771601516744242,0.003963516587283131,False,0.825,0.8305,-47.76483879310622,-51.53475431167731
US,ML Logistic + VRP,Machine Learning,5.0,184,2011-04-30,2026-07-31,0.07516889190579001,0.07470542083561282,0.07634108644862538,0.06059898820539878,0.06207744310657759,-0.0587584426127306,True,-0.012493742920684968,-0.022875924553922428,-0.0027271253413190984,False,-0.013291821299817874,-0.024648693543251072,-0.0026563263992253473,False,0.9955,0.994,-124.93742920684969,-132.91821299817875,-0.00575792256818123,-0.014042271944731323,0.0034931495358621555,False,-0.006195302966332417,-0.015015072699214243,0.0037266315936643414,False,0.8645,0.8665,-57.5792256818123,-61.953029663324166
US,ML Gradient Boosting + VRP,Machine Learning,5.0,184,2011-04-30,2026-07-31,0.0734371164749936,0.07245969149415843,0.08106758801055633,0.057007231910370354,0.05823343971517314,-0.0701706270392433,True,-0.016085499215713395,-0.025946403780005064,-0.005815324483703357,False,-0.017135824691222323,-0.02779153393046001,-0.006002238476317156,False,1.0,1.0,-160.85499215713395,-171.35824691222322,-0.009349678863209657,-0.02049108443933459,0.0025995367180609665,False,-0.010039306357736866,-0.02188640280655348,0.0028134199444814533,False,0.929,0.9275,-93.49678863209657,-100.39306357736865
US,ML Gradient Boosting Base,Machine Learning,5.0,184,2011-04-30,2026-07-31,0.07315875076394449,0.07220316702295437,0.08061750552527534,0.05691079527114998,0.05816226157186821,-0.061655237424829,True,-0.01618193585493377,-0.02663301735218765,-0.005595402790936185,False,-0.017207002834527252,-0.028528372208761706,-0.005708330180086074,False,0.9995,0.9995,-161.81935854933772,-172.07002834527253,-0.009446115502430033,-0.020393600214183665,0.002478836258152729,False,-0.010110484501041794,-0.02151094967673588,0.0026444980491340453,False,0.9355,0.9375,-94.46115502430033,-101.10484501041795
US,Synthetic Pure VRP Proxy,Exploratory Synthetic VRP,10.0,184,2011-04-30,2026-07-31,0.338597232447474,0.3874605634624442,0.11617938548609183,0.2711089843878443,0.30305533449361466,-0.0918682423644182,True,0.2192304984239394,0.166104900690124,0.2845434498575824,True,0.2513439313445578,0.1816654220005541,0.33940361891404913,True,0.0,0.0,2192.304984239394,2513.439313445578,0.22096619711031254,0.16693361022338984,0.2879952121305008,True,0.2526844701097457,0.1813423259051539,0.34435449357476305,True,0.0,0.0,2209.6619711031253,2526.844701097457
US,60/40,Benchmark,10.0,184,2011-04-30,2026-07-31,0.0943069762882626,0.09390441342346367,0.09211784878551788,0.0518784859639049,0.05171140314905687,-0.0770922486000828,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,0.0017356986863731327,-0.005339455911216677,0.008292078373679939,False,0.0013405387651879153,-0.00611757887889422,0.008689443303432309,False,0.2775,0.319,17.35698686373133,13.405387651879153
US,HMM RV + Log VRP (partial 0.25),HMM,10.0,184,2011-04-30,2026-07-31,0.08735290937556345,0.08693791820451047,0.08618566513601572,0.05021306500087626,0.04995792845311198,-0.0735418699342671,True,-0.0016654209630286437,-0.01299574623066213,0.009935002921908806,False,-0.00175347469594489,-0.01409103079499554,0.011178845842387352,False,0.61,0.6105,-16.654209630286438,-17.5347469594489,7.027772334448901e-05,-0.012688201971241944,0.013242205743414757,False,-0.00041293593075697466,-0.014615609655811069,0.013968214028868718,False,0.467,0.4915,0.7027772334448901,-4.129359307569747
US,1/N Equity-Bond,Benchmark,10.0,184,2011-04-30,2026-07-31,0.08257103426962824,0.08229758590183689,0.08053352965330211,0.05014278727753177,0.05037086438386895,-0.0669755663537769,True,-0.0017356986863731327,-0.008292078373679939,0.005339455911216676,False,-0.0013405387651879153,-0.008689443303432309,0.0061175788788942085,False,0.7225,0.681,-17.35698686373133,-13.405387651879153,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
US,HMM RV + Log VRP (full),HMM,10.0,184,2011-04-30,2026-07-31,0.08390789107335991,0.08356720525275096,0.08237110620085422,0.04998289538959788,0.04981801423108423,-0.0583794362721516,True,-0.0018955905743070212,-0.017691724782893353,0.01812608719439046,False,-0.0018933889179726382,-0.01942296706664822,0.019618933249434495,False,0.5175,0.5095,-18.95590574307021,-18.933889179726382,-0.00015989188793388842,-0.016418525954100757,0.019242666861868627,False,-0.0005528501527847229,-0.017849703688313984,0.02027550378104333,False,0.4205,0.437,-1.5989188793388842,-5.528501527847229
US,ML Logistic Base,Machine Learning,10.0,184,2011-04-30,2026-07-31,0.07616762157296857,0.07580198330966237,0.07599464054406328,0.047291694615861635,0.047236024558309,-0.0584675689815954,True,-0.004586791348043268,-0.014543283297833203,0.00663726376331115,False,-0.004475378590747869,-0.015473137553097682,0.007539713629430222,False,0.77,0.744,-45.86791348043268,-44.753785907478694,-0.002851092661670135,-0.010177302420103944,0.005828599989254906,False,-0.003134839825559954,-0.010946800452374983,0.006113096309929059,False,0.692,0.7015,-28.510926616701347,-31.34839825559954
US,ML Random Forest + VRP,Machine Learning,10.0,184,2011-04-30,2026-07-31,0.0786075999275768,0.07814033605342585,0.07930356286296256,0.047162324513777526,0.04700109681498299,-0.060390522340569,True,-0.004716161450127376,-0.011500405033083846,0.0038197009045709074,False,-0.004710306334073877,-0.012454122617241003,0.004576162253031262,False,0.8585,0.83,-47.16161450127376,-47.10306334073877,-0.0029804627637542436,-0.00853619955189511,0.0041844562244571105,False,-0.003369767568885962,-0.009264133147276477,0.004300181088792093,False,0.712,0.729,-29.804627637542435,-33.69767568885962
US,ML Logistic + VRP,Machine Learning,10.0,184,2011-04-30,2026-07-31,0.07516889190579001,0.07470542083561282,0.07634108644862538,0.04602908450500754,0.04585631358963238,-0.0587584426127306,True,-0.005849401458897362,-0.015499759838594852,0.004809565425127863,False,-0.005855089559424487,-0.016606042154290797,0.005499394161970222,False,0.8445,0.818,-58.49401458897362,-58.550895594244864,-0.004113702772524229,-0.011112796838848946,0.004532639600983516,False,-0.0045145507942365715,-0.012231853998408232,0.004782294120716275,False,0.789,0.8005,-41.13702772524229,-45.14550794236571
