Market,Strategy,Model Group,Gamma,Obs,Start,End,Ann. Arithmetic Mean,Ann. Geometric Return,Ann. Vol,MV CEQ Ann.,CRRA CE Ann.,Min Monthly Return,CRRA Domain Valid,Delta MV CEQ Ann. vs 60/40,Delta MV CEQ CI Low vs 60/40,Delta MV CEQ CI High vs 60/40,Delta MV CEQ Positive vs 60/40,Delta CRRA CE Ann. vs 60/40,Delta CRRA CE CI Low vs 60/40,Delta CRRA CE CI High vs 60/40,Delta CRRA CE Positive vs 60/40,Bootstrap P(Delta MV <= 0) vs 60/40,Bootstrap P(Delta CRRA <= 0) vs 60/40,Fee Eq. bps vs 60/40,CRRA Fee Eq. bps vs 60/40,Delta MV CEQ Ann. vs 1/N Equity-Bond,Delta MV CEQ CI Low vs 1/N Equity-Bond,Delta MV CEQ CI High vs 1/N Equity-Bond,Delta MV CEQ Positive vs 1/N Equity-Bond,Delta CRRA CE Ann. vs 1/N Equity-Bond,Delta CRRA CE CI Low vs 1/N Equity-Bond,Delta CRRA CE CI High vs 1/N Equity-Bond,Delta CRRA CE Positive vs 1/N Equity-Bond,Bootstrap P(Delta MV <= 0) vs 1/N Equity-Bond,Bootstrap P(Delta CRRA <= 0) vs 1/N Equity-Bond,Fee Eq. bps vs 1/N Equity-Bond,CRRA Fee Eq. bps vs 1/N Equity-Bond
EU,ML Random Forest Base,Machine Learning,3.0,127,2015-09-30,2026-07-31,0.03615958746648293,0.03169021066512512,0.09785888208123823,0.021795046263198396,0.020941590203626737,-0.1676263542871623,True,-0.011046067741251154,-0.026272190480425395,0.0010729028747890072,False,-0.010439114530991445,-0.027359823456269527,0.0032531853186761987,False,0.9605,0.929,-110.46067741251154,-104.39114530991445,-0.008195659636234958,-0.018617956986124326,-0.00043094767379423925,False,-0.008411188651712198,-0.01898195929854849,-0.00037118533133828873,False,0.978,0.978,-81.95659636234959,-84.11188651712197
EU,ML Random Forest + VRP,Machine Learning,3.0,127,2015-09-30,2026-07-31,0.035121775752729595,0.030687099253590144,0.09720331547599505,0.020949048943440865,0.02007306979557799,-0.1684062644173783,True,-0.011892065061008684,-0.027552870846827164,0.0006238860660683234,False,-0.01130763493904019,-0.02875630086369347,0.00267259564377283,False,0.967,0.9415,-118.92065061008684,-113.0763493904019,-0.009041656955992489,-0.019453015321947133,-0.0006725625711246613,False,-0.009279709059760943,-0.01985371991762323,-0.0006904836410224225,False,0.983,0.9825,-90.41656955992488,-92.79709059760944
EU,ML Gradient Boosting + VRP,Machine Learning,3.0,127,2015-09-30,2026-07-31,0.03368335306755564,0.029386934846727053,0.09605093384034932,0.0198446802301509,0.019379688055799482,-0.1447835395736022,True,-0.012996433774298651,-0.03306986813085123,0.006198965698214944,False,-0.012001016678818699,-0.034530435086199344,0.009860295894303518,False,0.9,0.863,-129.96433774298652,-120.010166788187,-0.010146025669282455,-0.024701603003929484,0.00343681148930929,False,-0.009973090799539452,-0.02506369058208478,0.004291724641194974,False,0.921,0.9035,-101.46025669282456,-99.73090799539452
EU,RSM Returns Only,RSM,3.0,127,2015-09-30,2026-07-31,0.04413451032710495,0.034593715240892386,0.13711367213004963,0.015934271699624816,0.010758059223864302,-0.2685692858867345,True,-0.016906842304824733,-0.05093540374397583,0.008969113574393823,False,-0.02062264551075388,-0.05951246120783991,0.009695721340285264,False,0.8535,0.8625,-169.06842304824733,-206.22645510753878,-0.014056434199808537,-0.05604947469628233,0.02094489467395042,False,-0.018594719631474632,-0.06651686151992012,0.02265161204603081,False,0.7365,0.7515,-140.56434199808538,-185.94719631474632
EU,ML Gradient Boosting Base,Machine Learning,3.0,127,2015-09-30,2026-07-31,0.030330634913030563,0.025566256421355682,0.09917737733556985,0.015576406650287557,0.014566677524491034,-0.1694959613633467,True,-0.017264707354161992,-0.0368930782692483,-0.0028616951795573447,False,-0.016814027210127147,-0.03791831343866388,-0.001984857743352004,False,0.991,0.9855,-172.64707354161993,-168.14027210127148,-0.014414299249145796,-0.031350964971636794,-0.0020057164448055663,False,-0.0147861013308479,-0.03204107334849167,-0.002090296094052997,False,0.9895,0.9895,-144.14299249145796,-147.86101330847902
EU,RSM RV,RSM,3.0,127,2015-09-30,2026-07-31,0.043753073484522335,0.03416650884988659,0.13729042999582272,0.015480080231865489,0.010242642752543274,-0.2691876640286391,True,-0.01736103377258406,-0.05155358468258929,0.011042529062766128,False,-0.021138061982074907,-0.059586709680478786,0.011942130927071895,False,0.8415,0.851,-173.6103377258406,-211.38061982074908,-0.014510625667567865,-0.0572090540907014,0.022892603320357422,False,-0.01911013610279566,-0.06641892560413096,0.024595430967773908,False,0.7205,0.7465,-145.10625667567865,-191.1013610279566
EU,RSM RV + Log VRP,RSM,3.0,127,2015-09-30,2026-07-31,0.03853589038958427,0.028897314210667213,0.1365503269551993,0.010566902702226523,0.0052765811977300014,-0.2695036658780776,True,-0.022274211302223026,-0.05558099296432466,0.006912266293922564,False,-0.02610412353688818,-0.0636147489233233,0.00731518850119354,False,0.919,0.922,-222.74211302223026,-261.0412353688818,-0.01942380319720683,-0.061917878368011166,0.017992099589447794,False,-0.024076197657608933,-0.07104376877565942,0.019456142239783192,False,0.8,0.81,-194.2380319720683,-240.76197657608932
EU,RSM RV + Raw VRP,RSM,3.0,127,2015-09-30,2026-07-31,0.026835911478866596,0.01928000762531279,0.12019910461074874,0.005164174355028017,0.001440564098022401,-0.2417441862111611,True,-0.02767693964942153,-0.060918401096454786,-0.0030224495571203806,False,-0.02994014063659578,-0.06299876618328953,-0.003360906449521206,False,0.988,0.9885,-276.7693964942153,-299.4014063659578,-0.024826531544405336,-0.06403410121348188,0.006558012136524405,False,-0.027912214757316534,-0.06888754012188747,0.006654867847640917,False,0.9285,0.933,-248.26531544405336,-279.1221475731653
EU,HMM RV,HMM,3.0,127,2015-09-30,2026-07-31,0.01794383361330729,0.009633792334591273,0.12328945624404268,-0.004856601418120287,-0.01041031260372427,-0.2722396577881544,True,-0.03769771542256983,-0.08599872058261372,-0.009023713211407939,False,-0.04179101733834245,-0.09287433486601246,-0.009520726551440048,False,0.9965,0.9965,-376.9771542256983,-417.91017338342454,-0.034847307317553644,-0.08913304095227605,-0.0024312772685034507,False,-0.039763091459063205,-0.09823251186194373,-0.002715928775034101,False,0.9835,0.9835,-348.47307317553646,-397.6309145906321
EU,HMM RV + Log VRP,HMM,3.0,127,2015-09-30,2026-07-31,0.015767317400836377,0.007459785421079612,0.12311239830449812,-0.006967676523591707,-0.012507825419145524,-0.2722430097675262,True,-0.03980879052804126,-0.088853834390698,-0.01059800465999014,False,-0.043888530153763705,-0.09545007301691406,-0.01132531327606033,False,0.999,0.999,-398.0879052804126,-438.8853015376371,-0.03695838242302506,-0.0917347197924291,-0.004027196289462031,False,-0.04186060427448446,-0.10061052971007223,-0.004382716657119188,False,0.9885,0.989,-369.58382423025057,-418.60604274484456
