Date,ML Logistic Base,ML Logistic + VRP,ML Random Forest Base,ML Random Forest + VRP,ML Gradient Boosting Base,ML Gradient Boosting + VRP
2013-02-28,0.10214104499203436,0.09833539406352654,0.22778936935891325,0.15272886084684156,0.20822189408867064,0.19035474594314494
2013-03-31,0.031909693500005165,0.03263711200341746,0.1940068902290144,0.2263164020918773,0.006895439109922297,0.013857776106800834
2013-04-30,0.12166160122221692,0.12395796608675269,0.26139931008158523,0.31820892870919915,0.02667286581797823,0.040502319396183095
2013-05-31,0.09096167010537126,0.10153913472563225,0.5019111496727826,0.5092003784411419,0.5377347705259159,0.492541208814659
2013-06-30,0.08683671862387987,0.07486170115270663,0.44766434333457905,0.4536413158377819,0.5203293779057747,0.47372912397085076
2013-07-31,0.1502930056227183,0.16035286882779753,0.36300005163779137,0.33968665415306964,0.2785334280996743,0.23336622648707617
2013-08-31,0.3209147043090246,0.3295441105280159,0.38822557183269213,0.3535145965957207,0.30568081790445945,0.25133200282343315
2013-09-30,0.1418762811312022,0.13950880184295955,0.2607168110841709,0.1562203841722245,0.16262881210586144,0.17137176858780978
2013-10-31,0.08362592630349774,0.08524836820910187,0.19188198662085676,0.12363592173921645,0.10271213051872952,0.1362518473204708
2013-11-30,0.01980839353241537,0.03298012299396902,0.0029624970635191428,0.2192121824979265,0.03779738101506691,0.013967423230002218
2013-12-31,0.015525941719749525,0.022673106723837932,0.027230588724054705,0.1753182422633599,0.0754431811233569,0.24774089559394086
2014-01-31,0.02083358427949311,0.02102546701408281,0.030914921407971585,0.008430512655840605,0.007395892476009358,0.12142638786683979
2014-02-28,0.15262794874938557,0.15053641412217988,0.2143586235983792,0.16886181476528606,0.08597023350676047,0.041461718274082626
2014-03-31,0.05798852242566532,0.04644267946733294,0.12603595919920707,0.00012455896787733067,0.07998067195744074,0.008101403685108588
2014-04-30,0.05262159078456308,0.060204327676686376,0.06865344334040646,0.00825956909572323,0.006226838416389491,0.1036537623903453
2014-05-31,0.03421117788476602,0.04596016685339377,0.04117982340763571,0.10708412394210365,0.1255207761357522,0.029062077590863877
2014-06-30,0.1345406491117933,0.14575703016766406,0.0034447470390226442,0.10262173685369258,0.2555992084671439,0.3130635877089514
2014-07-31,0.021470095972064618,0.027056026836027813,0.010261167370138935,0.008572148068727747,0.28061825533007867,0.3196780144791349
2014-08-31,0.21513430694683366,0.2085876136897531,0.07847774786536266,0.08398612745445733,0.10743983720686501,0.20223465974482946
2014-09-30,0.17171065640596006,0.15956053452399654,0.040522819486584316,0.08087779856395083,0.20458316633862061,0.21889155296142704
2014-10-31,0.13504481844451144,0.12917795774753893,0.07358812019478367,0.04064172519085596,0.16454302766051332,0.04742996553117451
2014-11-30,0.09953511302095164,0.09204109088720092,0.080280354748264,0.2356336680195017,0.2786362811173677,0.1818142853278697
2014-12-31,0.18551185677449622,0.17446132148991067,0.11497178110821027,0.20549013369649205,0.1529422584475124,0.16900372659438667
2015-01-31,0.36752065127092215,0.3592920642183648,0.049946945494300676,0.12138097132012549,0.23362837911110335,0.18332236658721213
2015-02-28,0.1515205634563664,0.15735946642790632,0.30378248831389976,0.2122628174806489,0.33634225607526647,0.13522096237539794
2015-03-31,0.45069443620102884,0.45024515695266953,0.345533894856072,0.2671528866896149,0.10525999731115387,0.04408034838194963
2015-04-30,0.21420415493245804,0.22583078844336768,0.24867860449282175,0.21408865674945665,0.36214034561721414,0.34237187341624414
2015-05-31,0.14484775410621342,0.16162021711716612,0.2750768893525066,0.2168254102313718,0.38178252932984474,0.433734790105656
2015-06-30,0.04179873317966454,0.04594302607369638,0.11587852678559574,0.02338156113010692,0.0342322688417096,0.12018673225270304
