Date,Buy-and-Hold Equity,60/40,1/N Equity-Bond,HMM RV,HMM RV + Log VRP,RSM Returns Only,RSM RV,RSM RV + Raw VRP,RSM RV + Log VRP,Synthetic Pure VRP Proxy
2017-05-31,0.0487269776618131,0.0287505112897898,0.0237611253509576,0.0375427033588339,0.0375507062419888,0.0270945522133561,0.0381435794573092,0.0143446458512179,0.0380544994416202,-0.0523810170217588
2017-06-30,-0.0257235885595024,-0.0116483968324813,-0.0081259710612979,-0.0186717836769593,-0.0186727103002662,-0.0024289513056473,-0.0181502118025949,0.0006661963194339,-0.0180000087110153,-0.0467202131379863
2017-07-31,-0.0081039436501151,-0.0096467945904486,-0.0100321190846296,-0.0088748198119934,-0.0088747358927662,-0.009865120722788,-0.0089447380738303,-0.0100347761643966,-0.0089597681866848,-0.0411190606454004
2017-08-31,-0.0309766055658198,-0.0136298654962096,-0.0092886821498851,-0.0222916345279577,-0.0222923399800522,-0.0215639017911795,-0.0217157203145598,-0.0213119218501695,-0.0215733071911841,-0.0229844584056925
2017-09-30,0.0260836708088783,0.0162312781158602,0.0137705714395723,0.0211631949405037,0.0211632664598016,0.0206476051497493,0.0207724212018115,0.0206363304893311,0.020673201568886,-0.0284603035430052
2017-10-31,0.0321012457270728,0.0170730349118505,0.0133196034591962,0.0245959550011973,0.0245959938859309,0.0179160603404454,0.0241876969015488,0.0236309981811272,0.0240489102030424,-0.0234101428127614
2017-11-30,-0.0037783226150691,0.0005377540267805,0.0016178587386357,-0.0016176625093427,-0.0016176913132778,0.0024022190423653,-0.0015073448520025,-0.0013239943025024,-0.0014702649228837,-0.0296701471926617
2017-12-31,0.001833758479341,0.0035274390605686,0.0039512825338545,0.0026816500591644,0.0026816220833925,0.0019385058474684,0.0027270080466274,0.0027605986669056,0.0027406168991637,-0.0341564910623724
2018-01-31,-0.0014193362543274,-0.0055063343294313,-0.0065270629552057,-0.0034604331113808,-0.0034603856690533,-0.0036052518341462,-0.0035678511932319,-0.0036641143370723,-0.0035988268011624,-0.054413091764528
2018-02-28,-0.0606190245987007,-0.0374622732282167,-0.0316668833271438,-0.0490219295632925,-0.0490257104926376,-0.0482175373905982,-0.0483518556824462,-0.0478795562754848,-0.0482866833092552,-0.0140736552184662
2018-03-31,0.0154501912433664,0.0113615472101944,0.0103403905770905,0.0134056334039711,0.0134070316685564,0.012946896095752,0.0129257677426051,0.0128703958151329,0.0129343405247905,-0.039474036165816
2018-04-30,0.0042251275169695,0.0051160053405263,0.0053389468929012,0.0046707575700777,0.0046709038267169,0.0048529414467071,0.0046580896906846,0.0046934559963825,0.0046665634473947,-0.0743125195627524
2018-05-31,0.0352935855603029,0.0204021885689102,0.0166829167478638,0.0278510079459998,0.0278549406686469,0.0214905534155685,0.0273936664227764,0.0270643678018335,0.0273377629650966,-0.0481344084914209
2018-06-30,-0.0252249155560972,-0.0198536203057574,-0.0185094154044347,-0.0225355134703796,-0.0225359736369948,-0.0193575355023683,-0.022373800391034,-0.0222096548864,-0.0223503644400431,-0.0300499994193958
2018-07-31,-0.0086575728984089,-0.0007523586124703,0.0012259446759695,-0.0046995239553739,-0.0047002092408115,-0.0048240627530785,-0.0044070753218469,-0.004211181995611,-0.0044272001078803,0.0510780601014486
2018-08-31,-0.0055753930477079,-0.0040101639675206,-0.0036184625681569,-0.0047918063746691,-0.0047918306233678,-0.0047416057880923,-0.0047501190118423,-0.0047216655041561,-0.0047531404814125,0.0313134908896092
2018-09-30,-0.0334532251326292,-0.0215474418666779,-0.0185679041273218,-0.0274929511911018,-0.0274930146434064,-0.0270981583389144,-0.0271792022171262,-0.0269538520445864,-0.0271720209616029,0.007932590212683
2018-10-31,-0.0354052055802183,-0.0252546684562306,-0.0227143937355682,-0.0303236371174035,-0.0303236774126139,-0.0298632900555258,-0.0299437174156788,-0.0298069881493659,-0.0299306101132057,-0.0203498342278316
2018-11-30,-0.0001032534939002,0.0019216493665197,0.0024283822198804,0.000910463474375,0.0009104144999402,0.0010104000455996,0.0009977113023997,0.0010284352740848,0.0009921244460134,0.0231993696407875
2018-12-31,-0.0269592825839305,-0.0137464614979833,-0.0104398469214365,-0.0203444052648441,-0.020344785518882,-0.0198945309790463,-0.0199629388775674,-0.0197283195919124,-0.0199969021896261,-0.0200514688838438
2019-01-31,-0.0122040856244322,-0.0060981504882718,-0.0045701172050951,-0.0091372588676396,-0.0091420769892901,-0.008906922323853,-0.0089083642527997,-0.0088112509770236,-0.0089202368984806,-0.0500777229625014
2019-02-28,0.0393186927211415,0.0270437804576904,0.0239779921201909,0.0327730495378571,0.030843584316968,0.0327636397595485,0.0327397842188669,0.0325868218233455,0.0327926318983513,-0.1207646345822646
2019-03-31,0.0354775369965916,0.0245141192866655,0.021775901171913,0.027840420941436,0.0159535219334318,0.0295272887390177,0.0295745433258313,0.0293727445298773,0.0295566565473151,-0.0577172779456285
2019-04-30,0.0435479135820724,0.0289654251449343,0.0253232790095397,0.0342319421557909,0.0155109718897198,0.0356593116012512,0.0357233674685745,0.0354608242919639,0.0356889018243378,-0.0244291904657986
2019-05-31,-0.0281684755300689,-0.0156136972995926,-0.0124717596292238,-0.0219757995467061,-0.0229696733403952,-0.0212986380425018,-0.0213971937064763,-0.0210092530702215,-0.0213317768115708,-0.0256392321968775
2019-06-30,0.0107200928441295,0.0124031472950986,0.0128243278743209,0.0115617733029017,0.0115600204595936,0.0116328937130336,0.0116299546400878,0.0117446960140522,0.0116350585446546,-0.0108072371582035
2019-07-31,0.0325102244609072,0.0240860015125648,0.0219819787311311,0.0283029447708165,0.0283030137143004,0.0280274591658755,0.0280662681002747,0.0278412581244529,0.0280410365349769,-0.0240783653148641
2019-08-31,-0.0347038800061944,-0.0126243740904765,-0.0070987447430544,-0.0236502904301876,-0.0236504777713554,-0.022874299536106,-0.0230277318586925,-0.0224113145065622,-0.0229116880883855,-0.0564794180589906
2019-09-30,0.0484331335390779,0.0301899155581351,0.0256334347696845,0.0393066856713275,0.0393138012161831,0.0384998668837974,0.0384667333372181,0.0381470086982999,0.038458069060266,-0.025339821683984
2019-10-31,-0.0126877426972058,-0.0087344138707975,-0.0077450784423084,-0.0107054129425066,-0.0107049434485619,-0.0105088297896128,-0.0105368782902661,-0.0107377261530714,-0.0105134937834982,-0.0446372593804413
2019-11-30,0.0624620753169182,0.0318100760337297,0.0241542169039886,0.0471430862316915,0.0471466249663992,0.0460666111507544,0.0461280336185935,0.0372643622740186,0.0460717733304464,-0.0333812995971768
2019-12-31,-0.0015758454804618,-0.0003788961231483,-7.9358624704482e-05,-0.0009756875656931,-0.0009755438303273,-0.0009213126949281,-0.0008493911019407,-0.0012282006785224,-0.000923409534364,-0.0318877445385954
2020-01-31,0.0224398450452896,0.0129483894728741,0.0105778378779442,0.0176981471672057,0.0176977568966918,0.0173350880159475,0.0172431517543525,0.0171722311803386,0.0173568869196452,-0.0394270713918528
2020-02-29,0.0171287951441945,0.0163389094471896,0.0161416319021018,0.0167342886037848,0.0167343092218253,0.0167060902180096,0.016711137878971,0.0166476520476609,0.0167076226601144,0.038276066285643
2020-03-31,-0.3396611105639215,-0.2050293565963359,-0.1713204064891022,-0.2722396577881544,-0.2722430097675262,-0.2685692858867345,-0.2691876640286391,-0.2417441862111611,-0.2695036658780776,-0.1555761909760573
2020-04-30,0.1365534986075169,0.0721038985436164,0.0560053656705674,0.0065984264290583,0.0065984065465014,0.0066202157372031,0.0066165416185066,0.0067800573898051,0.0066146597983406,-0.107717201570902
2020-05-31,-0.0031250242639212,-0.0009481785193371,-0.0004034202152109,0.0012339028884671,0.0012339028884668,0.0011878512883711,0.0010595210403126,-0.0032352924758241,0.001068100892237,-0.0593827733358351
2020-06-30,0.0904447571250541,0.0583875663504773,0.0503805437983376,0.0264029836590144,0.0264029836593978,0.0604189047974638,0.0600488677991414,0.0259935062824788,0.0597912706112243,-0.0635345888119243
2020-07-31,0.0482259574590655,0.0337610352370184,0.030148237444178,0.0193296555828967,0.0193296555829376,0.0324704424569876,0.0373187632989785,0.0398211507594184,0.037927661758625,-0.0362025625773649
2020-08-31,0.0203141663883605,0.0144282927629622,0.0129582626618616,0.008556386409639,0.008556442290447,0.0160844903858343,0.0168903867802731,0.0173338871055754,0.0169714796190928,-0.0351107051624822
2020-09-30,-0.0140848464874631,-0.0079281707525267,-0.0063874364367598,-0.0017570862895622,-0.0017570156489564,-0.0108588573129882,-0.0108870440821418,-0.0108495187674256,-0.0108999893926695,-0.0195941732618836
2020-10-31,-0.005335028573305,0.0002494317496508,0.0016469540149376,0.0039495004849709,-0.0007143318002523,-0.0024189525460266,-0.0024155621671892,-0.0013552630146853,-0.0024159490170266,0.0031282137335644
2020-11-30,0.0394405992997313,0.0241405176067903,0.0203191577655306,0.0303919639782942,0.0314125377133959,0.0315054150590013,0.0315018293156093,0.0282685311128616,0.0314908487308651,-0.0432879069537643
2020-12-31,0.0168135282479793,0.0138162711209087,0.0130676923384981,0.0096928193696441,0.0096865120226614,0.0152444495886607,0.0152537309657441,0.0150980046594228,0.0152544005862796,-0.0354785199155681
2021-01-31,0.0362293713244592,0.018233151618005,0.0137384120771652,0.0002728292827272,0.000271047867463,0.0269145720399679,0.0269091987718245,0.026511233272969,0.0268977470998672,-0.0354804637981653
2021-02-28,0.0231110805307961,0.0125867368683947,0.0099582124611857,0.0020889214218122,0.002092037163337,0.0176297516156817,0.0176417227309767,0.0175629020661974,0.0176147551052949,-0.0082223497865586
2021-03-31,0.0372739536899082,0.0181571362778373,0.0133825098500891,0.002175595307978,0.0213694069089471,0.0273762287485491,0.0273441349462093,0.0242881734889814,0.0272371832062777,0.0417015063325013
2021-04-30,0.0376875552138742,0.02309658610058,0.019452341343865,0.0292732010107558,0.0301750695188845,0.0300880883555829,0.0299313472157736,0.0244093730055581,0.0297400554076217,0.0263373692288692
2021-05-31,-0.007986771407346,-0.0097374482904465,-0.010174677048954,-0.0088649451023661,-0.0088610784832082,-0.0088994938917871,-0.008915110061105,-0.0094702042411605,-0.0089270094420096,0.0027825339708946
2021-06-30,0.03801507412395,0.0254869989634783,0.0223579840650194,0.0317567868320079,0.0317582735183863,0.0315231253445674,0.0314943326091815,0.0289709972180251,0.0314878825322045,-0.0121159895976072
2021-07-31,-0.0006567127811994,0.0015856898570558,0.0021468524689041,0.0004665492413686,0.0004658496882483,0.0005113084084267,0.0005216962306541,0.0010747937448176,0.000527009789853,0.0122076531664659
2021-08-31,0.0324793200530295,0.0241821354361767,0.022109841709477,0.0283333954006441,0.028335552616586,0.0281900048859942,0.0281679811344021,0.0265053769421903,0.0281540435126164,0.0356953744832001
2021-09-30,-0.0116460886712347,-0.0103076654540342,-0.0099727205764086,-0.0109762001341922,-0.0109760672057817,-0.0109521127641141,-0.0109458848859145,-0.0108951998203488,-0.0109425419107848,0.0716715240317582
2021-10-31,-0.0292115312702775,-0.0241315565446457,-0.0228602513929824,-0.0266684393705465,-0.0266684167343935,-0.0265736259822075,-0.0265781151572424,-0.0259247660782438,-0.0265746905644521,0.0236283182121255
2021-11-30,0.0746986886959502,0.048541340650103,0.0420080376988966,0.0616349078640981,0.0616349649804815,0.0609544789776207,0.0610673909795227,0.0584655554548045,0.0610681502830546,-0.0002240693048822
2021-12-31,-0.0364478760325837,-0.0197471556300834,-0.0155676205688716,-0.0280067488338199,-0.0280617780493223,-0.0270369595904251,-0.0267454665280618,-0.0243211960824926,-0.0270735828168719,-0.0337610114290792
2022-01-31,0.0279174825695243,0.0090828035795837,0.0043786853566998,0.0165131099471214,0.0163625798164546,0.0176743644087807,0.0174519961384625,0.0092278133332109,0.0175467866899514,-0.02434240923995
2022-02-28,-0.0373367909631336,-0.0356439702114049,-0.0352203246653114,-0.036271039298328,-0.0362324028166325,-0.0364711213280064,-0.0364749929151945,-0.0365602189142432,-0.0364783241107697,-0.0207487589288132
2022-03-31,-0.1127374305089676,-0.0689902950303856,-0.0580410658411986,-0.0869065310703346,-0.0898219585502016,-0.0894702871928018,-0.0892708873780854,-0.0751135561697482,-0.0893380671415174,-0.0389576684153897
2022-04-30,0.0414562536077787,0.0116834269677047,0.0042472965997224,-0.019141244638243,-0.0191954178862346,-0.0028028375658635,-0.0151565913568584,-0.018888673530112,-0.0163013723395741,-0.0403904466198
2022-05-31,-0.058909521943165,-0.0399379615614995,-0.0351900034897929,-0.0209228806243533,-0.020920231078177,-0.0450639685107661,-0.0445136744994857,-0.05058048414364,-0.0450302097545438,-0.042991300161129
2022-06-30,-0.0039380811965237,-0.0213556541212527,-0.0257057026654745,-0.0387301604509637,-0.0387305217489164,-0.0162386796596469,-0.0202864448908476,-0.0395946531118151,-0.0216329288609377,-0.0486874998405038
2022-07-31,-0.0311596754459931,-0.0086191975957286,-0.0029782262774291,0.0139739734072521,0.01397475290298,-0.0189341052626972,-0.0181732834795641,-0.019979639004199,-0.0179671486751888,-0.0144654299069242
2022-08-31,0.0830960283644346,0.0548165772734859,0.0477531835366036,0.0267275840741625,0.026677766613251,0.0679769808464248,0.0673851664418522,0.0520929559199481,0.0672481380713861,-0.0226460355584234
2022-09-30,-0.0345000269557216,-0.0382599963947232,-0.0391990173591777,-0.0420020755196948,-0.0420034298867697,-0.0368009562462001,-0.0368381197363984,-0.0369276835964909,-0.0367801464737501,-0.0261117781048622
2022-10-31,-0.0839597070320542,-0.0682779090186212,-0.0643531580570636,-0.0526974025818008,-0.0526563119738783,-0.0753597050474383,-0.0751320912050187,-0.0752198040728907,-0.0751397367109484,-0.0541125490478921
2022-11-30,0.1581121400161993,0.1019849582150999,0.0879650621714503,0.0459770999012365,0.0459762090814257,0.117255982500924,0.1096606064646529,0.046893970260132,0.1063013032474268,-0.0935635036852605
2022-12-31,0.0137831377431498,0.0179710358529987,0.0190190453767187,0.0221687598738155,0.0221688008802339,0.0210734749117686,0.0211831795769455,0.0147086460579478,0.0212225306661042,-0.1100666901470328
2023-01-31,0.0522359781558194,0.0257339646467554,0.0191147033445028,-0.0006885979963878,-0.0007007313939678,0.0270267654621601,0.0273507703137449,0.0380054050687229,0.0273943665650678,-0.0679557046904972
2023-02-28,0.0172680611507551,0.0072557417019439,0.0047551130225323,-0.0026723046095573,-0.0027260817518712,0.0104442970942418,0.0106089605824537,0.0120612429652382,0.0109485676192373,-0.0631534124797931
2023-03-31,0.0075250823477521,0.0010859200887926,-0.0005222772878393,0.0026648185758262,0.003075678853637,0.003899515776227,0.00389002744749,0.0021347214693963,0.0039470288947717,0.0075108541920828
2023-04-30,0.0247072382293531,0.0178070195418325,0.0160836433813068,0.0211969447558662,0.0212563256020932,0.0210305183432185,0.0209863809882044,0.0189835314459831,0.0209812454498844,0.0051681822918073
2023-05-31,-0.0037263016509628,4.326199073787751e-05,0.000986600825716,-0.0018389500354713,-0.0018392148631642,-0.0017236251882849,-0.001689086918524,-0.0006796498169312,-0.0016924095721642,-0.0038679310326436
2023-06-30,-0.0003218358257327,-0.0007612192591024,-0.0008709553801057,-0.0005413323925753,-0.0005412748781603,-0.0005551264298708,-0.0005604024405763,-0.0006881877565111,-0.0005585429345866,-0.0024784298641564
2023-07-31,0.0101864533857485,0.0029957082546286,0.0011997960796619,0.0065953586625455,0.0065953770346392,0.006386990550253,0.0063388932709679,0.0042664383520798,0.0063164494740559,-0.0354126146502077
2023-08-31,-0.0089737970679788,-0.004769242242948,-0.0037170405061542,-0.0068674919493868,-0.0068683934885943,-0.0067510484468256,-0.0067179612035989,-0.0056019974081564,-0.0067077885585608,-0.0287454579137753
2023-09-30,-0.0155044856071422,-0.0095787716528374,-0.008095834408029,-0.0125371339328561,-0.0125380423398648,-0.0123570906168096,-0.0123109432926432,-0.0105449487696349,-0.0122776669608898,-0.0170626809517517
2023-10-31,-0.0125825388379577,-0.0095518672806779,-0.0087934305606611,-0.0110649144748663,-0.0110653256208661,-0.0109648850002135,-0.0109402107929672,-0.0100086462701481,-0.0109157851012316,-0.0298360046758746
2023-11-30,-0.0008188777295246,0.0017846795201678,0.002436221453955,0.0004861000879333,0.0004848943911359,0.0005694809301904,0.0005948752941794,0.001431762076618,0.0006187406245297,-0.0184498860240842
2023-12-31,0.0808246161992873,0.0623398853516053,0.0577229528427746,0.0715895733206319,0.0715923883415048,0.0710492108189844,0.0708812908700462,0.065422163497128,0.0707254371679083,-0.0408635085336607
2024-01-31,-0.0207930769821085,-0.0101301941112619,-0.0074617409081976,-0.0150224386131499,-0.014423578384876,-0.0140667584200819,-0.0135146177082859,-0.0144753260229046,-0.0139479779160275,-0.0968587634629863
2024-02-29,0.0684491583614437,0.0392852788131909,0.032001068751697,0.0534672036019246,0.0536741034118584,0.0521203148878145,0.0513657959115956,0.0413583247804459,0.0514130158626285,-0.0280857123660681
2024-03-31,0.049901522808696,0.0337006607209729,0.0296542818748559,0.0413832206091197,0.041529043284537,0.0402809073965429,0.0396935981979539,0.0391104863310597,0.0397739753143333,-0.0300770121351507
2024-04-30,-0.0056570935508506,-0.0032119124197206,-0.0026000012507021,-0.0044501905083174,-0.0044459101731365,-0.0043110020386904,-0.0042469239112517,-0.0038639902459343,-0.0042456376075463,-0.0356202809007441
2024-05-31,0.0167830458835656,0.0090975435073526,0.0071780515697357,0.0129416450545504,0.0129443426517157,0.0126660664253754,0.0125634034218186,0.0102991917409795,0.0125113401110394,-0.0068900859807524
2024-06-30,-0.000742282644639,-0.0021551555659537,-0.0025080208661796,-0.0014481549737844,-0.0014479150073294,-0.0014914892703955,-0.001507257962163,-0.0019365027191236,-0.0015207003297443,0.1104219015141769
2024-07-31,-0.0115803161297599,-0.0041230224943563,-0.0022568072702742,-0.0078471248365728,-0.0078471705336136,-0.0076468975757507,-0.0075890180092319,-0.0054342105364859,-0.0075360448095687,-0.0121572392616626
2024-08-31,-0.0617728346479099,-0.0316829415009369,-0.0241523901220125,-0.046708590673093,-0.0467092149253918,-0.0458173049134999,-0.0455908870909341,-0.0370042753941902,-0.0453077546397958,-0.0512383599682357
2024-09-30,0.0311304198678461,0.0232098345570925,0.0212316024573456,0.0259025598921562,0.0265689799495157,0.0261737587096219,0.0256442621309404,0.0197622665129708,0.025408564840893,-0.04706697744961
2024-10-31,0.0324589045236365,0.0189483950361649,0.0155740235391728,0.0122372732514534,0.006039452509077,0.0250262082757467,0.0247898860455235,0.0243683986185025,0.024790203545261,-0.0764827692012518
2024-11-30,-0.0453992904785968,-0.0270064167250826,-0.0224033553033457,-0.0100603252151885,-0.0088151176368082,-0.0355838258093979,-0.0354651839135991,-0.03505859397923,-0.0354590069302002,-0.0488914088311627
2024-12-31,0.046544631256673,0.0338292653337946,0.0306534477598535,0.0211686104251998,0.0211440303855168,0.0393703242921934,0.038893924691889,0.0264486247885118,0.0384179069523042,-0.0201650254840817
2025-01-31,0.0023622817657473,-0.0074128959366503,-0.0098542616280677,-0.0040075967198691,-0.0037483162904341,-0.0029917444558114,-0.0032260044550152,-0.0060123887620498,-0.0032465976315789,-0.0086711612939082
2025-02-28,0.0860694753521582,0.0566819209248685,0.0493417341737748,0.0713657524930443,0.0713897426208851,0.0705603643396965,0.0703174799210556,0.0613500059051744,0.0703007724798013,-0.0291336683700525
2025-03-31,-0.0085521595560056,-0.0120111140682469,-0.012874982334772,-0.0104160514391208,-0.0103458722613107,-0.0108708419615689,-0.0110485818592778,-0.0109720426000859,-0.0109574094640643,-0.0341515943145429
2025-04-30,-0.1067634090530582,-0.0584705916063453,-0.0463837350628856,-0.0816376925868,-0.0817215680135246,-0.0803902071622307,-0.0797793555027387,-0.063882048672384,-0.0798470277859494,-0.0644155546349275
2025-05-31,0.1264050161118952,0.0770423314011129,0.064712442339344,0.0267600035710005,0.0266333864093216,0.0571350328454399,0.0385748519535382,0.0273251962170103,0.0327169674591736,-0.0638545067931687
2025-06-30,0.00014651081948,0.0037610601953179,0.0046656029226509,0.0073817888663554,0.007383790425913,0.0066971181564934,0.0069907541039354,0.0007627060293321,0.0069953939716513,-0.0680323204074375
2025-07-31,-0.0017930007602416,-0.002972062684277,-0.0032665333130587,-0.0041480189680599,-0.0041482380570528,-0.003685896456863,-0.0037039862824929,-0.0025456592409354,-0.003677313125689,-0.0593519632825105
2025-08-31,-0.0088251030555264,-0.0045461584471997,-0.0034753406004332,-0.0003245803146892,-0.000307796552728,-0.006477079308267,-0.0064000178602743,-0.0056268006134862,-0.0063939731587166,0.0231992870123799
2025-09-30,0.0102586303689389,0.0071499243043986,0.006373515553847,0.0075114288065298,0.0075140922450637,0.0085018777768078,0.0084638984127697,0.0075728311388202,0.0084587267450839,-0.0001790293100877
2025-10-31,0.0260837374483409,0.017853740931017,0.0157982403883185,0.0219716052524508,0.0219735619765207,0.0216572643049353,0.0215887443962244,0.0211736810430193,0.0215766134564837,-0.0119549101224488
2025-11-30,0.0462801361176319,0.0291421121136495,0.024861677549147,0.0377186053403981,0.0377210627364602,0.0370675633313144,0.0368917266321672,0.0364592397527296,0.0368437706739219,-0.0042037970456298
2025-12-31,-0.0115079539513099,-0.010853668565582,-0.0106899315152073,-0.0111803838495399,-0.0111804278452691,-0.0111577141031972,-0.0111519519017322,-0.0111607575434848,-0.0111492948087309,-0.0238311301483976
2026-01-31,0.0354606097261407,0.0238102713783176,0.0209004877859456,0.0296356623481236,0.0296410449334956,0.0291355821379239,0.0290262186409837,0.0285496078929722,0.0289970815937089,-0.0218323300642276
2026-02-28,0.0126325983056794,0.0091745613528268,0.0083109040799236,0.0109029551881704,0.0109051764180691,0.0107524435364639,0.0107125614797797,0.0097815389462036,0.0107152137462976,-0.0209884960820906
2026-03-31,-0.0464290485019482,-0.0290262803229047,-0.0246710019013063,-0.0377055014422427,-0.0377162731038647,-0.0371025157832099,-0.0369685657741522,-0.0367402737026824,-0.036936054933534,-0.0125528917180858
2026-04-30,-0.004727362283284,-0.0061414517069208,-0.0064946194168284,-0.0054417611132515,-0.0054343257763074,-0.0056038046295696,-0.0056385282966668,-0.0065263226096694,-0.0056511447141212,-0.0123715930055216
2026-05-31,0.0587174157732706,0.0377886224444559,0.0325613324171765,0.0482345414056056,0.048262298458674,0.0472830228486919,0.0470827309919918,0.0405254630617297,0.0470217269088419,-0.0236258905873064
2026-06-30,0.0057971110770131,0.0031776494826999,0.0025234339662463,0.0044197612868368,0.0044594684286947,0.0042648587008672,0.0042218218431968,0.0039101237341888,0.0042222069132266,-0.0230311075325673
2026-07-31,0.0363621967699221,0.0256376953946177,0.0229591468933488,0.0309625297602138,0.030997181698102,0.0305480756297081,0.0304526431054349,0.0271056665422416,0.0304348461336579,-0.0326966202121601
